pgs_id,trait_label,ancestry_display,eta,se,Q,I2,k_eval,auc_pooled,lo_pooled,hi_pooled
PGS000640,Hodgkin's disease,European,0.277772344022583,0.1391366366588045,NA,NA,1,0.569,0.501266131336527,0.6342469827390649
PGS000641,Non-Hodgkins lymphoma,European,0.16436906878593652,0.04111531839415138,NA,NA,1,0.541,0.520933517208427,0.5609343903048882
PGS000642,Non-Hodgkins lymphoma,European,0.18855667693894732,0.04016438368707868,NA,NA,1,0.547,0.5274310503039601,0.5664247496917615
PGS000643,Nodular lymphoma,European,0.1281751934239978,0.07288162614289573,NA,NA,1,0.532,0.4963318673553693,0.5673440770623769
PGS000644,Nodular lymphoma,European,0.15229366908004574,0.07094422503563104,NA,NA,1,0.538,0.5033106986177351,0.5723252202051384
PGS000645,Lymphoid leukemia,European,0.3145685546363655,0.13164007562076643,NA,NA,1,0.578,0.5141347344800735,0.6393589987535029
PGS000646,"Lymphoid leukemia, chronic",European,0.8283219589281977,0.16751122639982777,NA,NA,1,0.696,0.6224593206700539,0.7607223706433572
PGS000647,"Lymphoid leukemia, chronic",European,0.7308875085427926,0.07793212040202639,NA,NA,1,0.675,0.6406394353654423,0.7075748049023337
PGS000648,"Lymphoid leukemia, chronic",European,0.8283219589281977,0.17370946614537197,NA,NA,1,0.696,0.6196001478783378,0.7629266873523455
PGS000649,"Lymphoid leukemia, chronic",European,0.7172447321390061,0.07634130910730928,NA,NA,1,0.672,0.6382128438497192,0.7040947634484006
PGS000650,"Lymphoid leukemia, chronic",European,0.3104700874618215,0.14110342515089908,NA,NA,1,0.577,0.508476031475547,0.6426840431697988
PGS000651,"Lymphoid leukemia, chronic",European,0.2941017034861148,0.1481550640941869,NA,NA,1,0.573,0.5009294433948234,0.6420988951033572
PGS000652,Multiple myeloma,European,0.18855667693894732,0.1387728794002248,NA,NA,1,0.547,0.4791525517943243,0.6131450039892627
PGS000653,Multiple myeloma,European,0.3104700874618215,0.08381709038319161,NA,NA,1,0.577,0.5364821986364279,0.6165077743803675
PGS000654,Multiple myeloma,European,0.30637420546393324,0.08376398012786886,NA,NA,1,0.576,0.5354894217738112,0.6155143059431276
PGS000655,Nonalcoholic fatty liver disease,European,0.3888257891041995,0.03926633151045301,NA,NA,1,0.596,0.57734012321617445,0.614386301565494
PGS000655,Nonalcoholic fatty liver disease severity (NAFLD activity score above 5),European,0.9643905266685663,0.1835464154255329,NA,NA,1,0.724,0.646717043977417,0.7898699191285049
PGS000656,Nonalcoholic fatty liver disease severity (NAFLD activity score above 5),European,1.1526795099383855,0.19218769396657281,NA,NA,1,0.7599999999999999,0.684815576083528,0.8219137369826488
PGS000657,Incident hip fracture,European,1.2947391323245692,0.0193530473068143,53.63589835571848,98.13557704698465,2,0.7849482562662148,0.778475988459698,0.7912821236405335
PGS000657,Incident major osteoporotic fracture,European,0.8891842834259341,0.01221616574069312,114.1741173027144,99.12414475047032,2,0.7087218086212379,0.7037544014464506,0.7136398151171579
PGS000662,Gleason <=7 prostate cancer risk in 10 years,European,2.8060150147989065,0.15202892714514896,NA,NA,1,0.943,0.924703418187509,0.957057099300321
PGS000662,Gleason >=8 prostate cancer risk in 10 years,European,2.7875622640299427,0.21906515012020056,NA,NA,1,0.9420000000000001,0.9135833753616794,0.9614664343518403
PGS000662,Lethal prostate cancer risk in 10 years,European,3.204412762840645,0.3137280241782248,NA,NA,1,0.9609999999999999,0.9301831316768684,0.978528421252231
PGS000662,Localized prostate cancer risk in 10 years,European,2.682732393117921,0.15152784657854712,NA,NA,1,0.936,0.9157332550835924,0.9516498101611511
PGS000662,Non-localized prostate cancer risk in 10 years,European,2.9031107836735934,0.2942546859066452,NA,NA,1,0.948,0.911037700347045,0.9701089699432904
PGS000662,Prostate cancer,East Asian,0.9444616088408513,0.06411082354104754,NA,NA,1,0.72,0.6939824873659467,0.7446195120161619
PGS000662,Prostate cancer,European,1.6070398297500872,0.021956621603644425,NA,NA,1,0.8329999999999999,0.8269272722046906,0.8389011606945442
PGS000662,Prostate cancer incidence in men with symptoms,European,1.248040429234615,0.05807658776223793,0.24688349305029783,0,2,0.7769604657797338,0.7566150610242769,0.7960635414949397
PGS000662,Total prostate cancer risk in 10 years,European,2.6178251095094853,0.11926761129533613,NA,NA,1,0.932,0.9156037404923292,0.9454007945138065
PGS000663,Pancreatic cancer,European,0.6190392084062236,0.06716059334768372,NA,NA,1,0.65,0.6194947956895638,0.6793255364245329
PGS000663,Pancreatic cancer (0-10 years of follow-up),European,0.708185057924486,0.08773884078513841,NA,NA,1,0.67,0.6309319412289675,0.7068539639623103
PGS000667,Incident atherosclerotic cardiovascular disease in individuals with borderline-intermediate risk of atherosclerotic cardiovascular disease,European,0.5358132340129993,0.009057883356848758,49.56528501825724,95.96491778618179,3,0.6308379328981127,0.6266939667939456,0.6349626927044655
PGS000667,Incident atherosclerotic cardiovascular disease in individuals with borderline-intermediate risk ofatherosclerotic cardiovascular disease,European,0.45151761555314895,0.015013550684884401,NA,NA,1,0.611,0.6039835128163827,0.6179708031212112
PGS000712,Incident T2D in prediabetics,Middle Eastern or North African,1.2026732589838505,0.09529606162995397,NA,NA,1,0.7689999999999999,0.7341718297578551,0.800504989559715
PGS000712,Prediabetes,Middle Eastern or North African,0.6455191315706909,0.03619402735598066,NA,NA,1,0.656,0.6398190453931956,0.671826882408598
PGS000713,Incident T2D in prediabetics,Middle Eastern or North African,1.180290319682377,0.09414473637707896,NA,NA,1,0.765,0.7302254351259998,0.7965409854361132
PGS000713,Incident type 2 diabetes,East Asian,0.3971386653316105,0.09256666676152331,NA,NA,1,0.598,0.553718866334955,0.640738143293283
PGS000713,Incident type 2 diabetes,South Asian,0.5884089424579804,0.09592335043608875,NA,NA,1,0.643,0.5987835625613435,0.6849077510243528
PGS000713,Prediabetes,Middle Eastern or North African,0.6366685763994745,0.036094639389149794,NA,NA,1,0.654,0.6378219166824396,0.6698295121448848
PGS000713,Type 2 diabetes,East Asian,1.1200608320755931,0.15045123114951803,NA,NA,1,0.754,0.6953340440546685,0.8045447670775646
PGS000713,Type 2 diabetes,European,0.9051174312760297,0.012441552570631963,NA,NA,1,0.712,0.7069738840732667,0.7169744185860063
PGS000713,Type 2 diabetes,Hispanic or Latin American,1.1636758820151716,0.01969737762233486,NA,NA,1,0.762,0.7549277569564002,0.7689306216937887
PGS000713,Type 2 diabetes,South Asian,0.9494273554635833,0.0393006553852325,NA,NA,1,0.721,0.7052444415527902,0.7362283651448179
PGS000714,Metastatic prostate cancer,European,0.19663110200685247,0.08955689551312387,NA,NA,1,0.549,0.5052747010135957,0.5919814394533909
PGS000714,Prostate cancer,European,0.48106784885111553,0.03233461878549592,NA,NA,1,0.618,0.6029308330924165,0.6328455291696276
PGS000714,Prostate cancer (clinical cases),European,0.4980458971195918,0.03266630787242272,NA,NA,1,0.622,0.6068331818121702,0.6369317931733018
PGS000714,Prostate cancer (screening trial detected),European,0.39298055144591904,0.06386879122610223,NA,NA,1,0.597,0.5665521689147869,0.6267182034648319
PGS000716,Obesity in individuals aged 12-15.9,European,1.030263053029522,0.13611829570596454,0.005744293486239508,0,2,0.7369668909716478,0.6821068925755134,0.7853389124198749
PGS000716,Obesity in individuals aged 16-17.9,European,0.6896183944366836,0.1559895836560799,0.02988731639519733,0,2,0.6658820313184318,0.5948082831689145,0.7301449234629734
PGS000716,Obesity in individuals aged 18-23.9,European,0.4831825981682536,0.03596534974271902,0.0034713751678427437,0,2,0.61849911682396,0.6017328375114689,0.6349877247266849
PGS000716,Obesity in individuals aged 24-29.9,European,0.4138054400243832,0.03513635761478508,NA,NA,1,0.6019999999999999,0.5853895647430671,0.6183787952492237
PGS000716,Obesity in individuals aged 30-69.9,European,0.277772344022583,0.00735572192648659,0,0,2,0.569,0.5654608772424004,0.5725320885244911
PGS000716,Overweight in individuals aged 12-15.9,European,0.6500221939257518,0.04769648123249815,0.008653971617636917,0,2,0.657015464006517,0.6356509119047185,0.6777623289621137
PGS000716,Overweight in individuals aged 14-29.9,European,0.3681008613632963,0.013434324062989236,0,0,2,0.591,0.5846203124370304,0.5973491890777362
PGS000716,Overweight in individuals aged 16-17.9,European,0.5043989263923369,0.05272917270421825,0.0016313058725718527,0,2,0.6234925369904674,0.5989398471748183,0.6474269433896855
PGS000716,Overweight in individuals aged 18-23.9,European,0.4117177199512094,0.017305066491412117,0.014529999331392696,0,2,0.6014996842621105,0.5933423295336605,0.6096010710496753
PGS000716,Overweight in individuals aged 30-69.9,European,0.27369583047704077,0.0073516143108776294,0,0,2,0.568,0.5644609305327921,0.5715321410512804
PGS000717,Obesity in individuals aged 12-15.9,European,0.6722356057714882,0.14730620809870437,0.0036819345705290402,0,2,0.6620035678512458,0.5947207032240439,0.7233131261168521
PGS000717,Obesity in individuals aged 16-17.9,European,0.7376781088116835,0.1791720916257528,0.14619841241319081,0,2,0.676487914046237,0.5954400573189244,0.7481661262760014
PGS000717,Obesity in individuals aged 18-23.9,European,0.5169463699221769,0.035090883441915514,0.09262708329983632,0,2,0.626433448683248,0.6102036280505608,0.6423835476158793
PGS000717,Obesity in individuals aged 24-29.9,European,0.5107982430727027,0.024640215492737993,0.11993522069255988,0,2,0.624993582628047,0.61360788883161,0.6362426671658579
PGS000717,Obesity in individuals aged 30-69.9,European,0.39979833022213346,0.007855162531281127,0.6261361011338544,0,2,0.5986392058170397,0.5949344225547005,0.6023327537449539
PGS000717,Overweight in individuals aged 12-15.9,European,0.3595515681581695,0.04699771282440341,0.03086537688565455,0,2,0.5889318770223338,0.5664633512767141,0.6110355252290656
PGS000717,Overweight in individuals aged 14-29.9,European,0.4054442576581282,0.013530811702362911,0.3793067799030953,0,2,0.5999949958815577,0.5936135264752058,0.6063427106614889
PGS000717,Overweight in individuals aged 16-17.9,European,0.47460969418227683,0.053119010500754,0.014260986162739978,0,2,0.6164742272476247,0.5915789288440216,0.640773505336561
PGS000717,Overweight in individuals aged 18-23.9,European,0.3784424266168441,0.017948643372250796,0.11999342591535549,0,2,0.5934973803133279,0.5849829470437817,0.6019559920037982
PGS000717,Overweight in individuals aged 30-69.9,European,0.33715268727008735,0.006680372974260576,0.8536336620983921,0,2,0.5834987112598162,0.5803131798477407,0.5866772849399572
PGS000719,Incident prostate cancer,European,0.6878023270350265,0.012156648299034109,1.6726658531946377,40.215196114030064,2,0.6654778652741064,0.6601528174594941,0.6707610882874478
PGS000720,Incident colorectal cancer,European,0.4514940073055734,0.016700380663792692,0.2538782153762864,0,2,0.6109943888006205,0.6031867925862495,0.6187454630600422
PGS000721,Incident lung cancer,European,0.4189273576652693,0.02224153602784753,5.080901256413371,80.31845238602602,2,0.6032265475055643,0.592747216584951,0.6136120018159041
PGS000721,Lung cancer,East Asian,0.8001193001121129,0.09581208335148937,NA,NA,1,0.69,0.6484715799142965,0.7286751050612087
PGS000721,Lung cancer,European,1.0355993208393754,0.07410127737960426,NA,NA,1,0.738,0.7089646269523946,0.7650984133980613
PGS000722,Incident kidney cancer,European,0.26962157572526196,0.04991707457233809,NA,NA,1,0.5669999999999998,0.5428407274649749,0.5908448509817785
PGS000723,Incident bladder cancer,European,0.33510096455169075,0.050411883031118265,NA,NA,1,0.583,0.5588000822976897,0.606806536517311
PGS000724,Incident epithelial ovarian cancer,European,0.27369583047704077,0.06348663900739282,NA,NA,1,0.568,0.5372463786977195,0.5982382038982533
PGS000725,Incident Pancreatic cancer,European,0.5710264960446539,0.056436414950714324,NA,NA,1,0.639,0.6131117013484672,0.6641050470605426
PGS000729,Incident type 2 diabetes,East Asian,0.4683789335187336,0.09182086110221167,NA,NA,1,0.615,0.5716068413281347,0.6566380514523708
PGS000729,Incident type 2 diabetes,South Asian,0.632252349329572,0.09264283562892116,NA,NA,1,0.6529999999999999,0.6107990891540631,0.6929255439424017
PGS000729,Type 2 diabetes,East Asian,0.9345624981101105,0.13362696235852067,NA,NA,1,0.718,0.6620971013587847,0.7678964605690589
PGS000729,Type 2 diabetes,European,0.9051174312760297,0.012441552570631963,NA,NA,1,0.712,0.7069738840732667,0.7169744185860063
PGS000729,Type 2 diabetes,Hispanic or Latin American,1.1581698059301753,0.019640696276981954,NA,NA,1,0.761,0.753928249438063,0.767931076010015
PGS000729,Type 2 diabetes,South Asian,0.9296289429563827,0.0365226480720637,NA,NA,1,0.717,0.7022519435309037,0.7312970675218574
PGS000730,Basal cell carcinoma,European,0.5065612249795332,0.010826035904241249,NA,NA,1,0.624,0.6190085602228402,0.628965243136579
PGS000731,Squamous cell carcinoma,European,0.42634269312971956,0.014626677063659853,NA,NA,1,0.605,0.5981287831696082,0.6118299767311184
PGS000732,Melanoma,European,0.3186696438906136,0.01934718619885911,NA,NA,1,0.579,0.5697298806571045,0.588214750514489
PGS000734,Colorectal cancer,East Asian,0.6632942174102643,0.06834247101142975,NA,NA,1,0.66,0.6293298581048055,0.6893849503148184
PGS000739,Hypertrophic cardiomyopathy,European,1.1445089068457728,0.09901129952356996,6.763173302900997,85.2140414682105,2,0.7585065176150173,0.7212050161472962,0.7922548535634285
PGS000740,Early onset lung cancer (< 50 years),European,1.456521039055771,0.4126969600058927,NA,NA,1,0.811,0.6564773170279554,0.905971258057922
PGS000740,Lung cancer,European,0.9946225751440619,0.07268003621563233,NA,NA,1,0.7299999999999999,0.7010220892791329,0.7571422828249156
PGS000740,Lung cancer in individuals who have never smoked,European,0.7861311016821965,0.14126148494647248,NA,NA,1,0.687,0.6246326548592703,0.7432641209539185
PGS000743,Melanoma,European,0.8818000903487921,0.052841175027121594,7.52749961893321,86.7153762786677,2,0.7071951051150892,0.6852988122889424,0.7281722024327032
PGS000746,Coronary heart disease,European,0.43310322980110816,0.00794286163700056,159.69817412089677,98.74763752872595,3,0.606614447076534,0.6028932997204263,0.6103232626176291
PGS000747,Coronary heart disease,European,0.4143020900774638,0.007918126634954127,91.97970190149132,97.82560721696841,3,0.6021189893358738,0.5983951224090159,0.605831071720248
PGS000748,Coronary heart disease,European,0.4228928568134885,0.007881260160441472,98.91759891083875,97.97811509577508,3,0.6041752774427005,0.600475220638037,0.6078634451782684
PGS000749,Coronary heart disease,European,0.4024588392843271,0.008122313836057502,1.5061494753991145,33.60552745038735,2,0.5992782790571173,0.5954492821991916,0.6030951919329752
PGS000749,Coronary heart disease,Middle Eastern or North African,0.5971325273203568,0.04013365786846831,NA,NA,1,0.645,0.6267900621055233,0.6627994272501405
PGS000754,Systemic lupus erythematosus,East Asian,1.1526795099383855,0.0560453617725991,NA,NA,1,0.7599999999999999,0.7393958030587073,0.779461053948503
PGS000754,Systemic lupus erythematosus,European,0.6032806802273711,0.026248709875044032,2.6012622639459666,23.114250042357746,3,0.6464065149983445,0.634560804802257,0.6580751484534805
PGS000756,Incident narcolepsy,East Asian,0.9593917159714261,0.053554437939895,NA,NA,1,0.723,0.7014945662883031,0.7435225625644254
PGS000757,Incident narcolepsy,East Asian,1.02528101558256,0.05440600188620858,NA,NA,1,0.736,0.7147659860355765,0.7561924604310188
PGS000758,Short stature in adulthood,European,1.680721152653547,0.18603620023816395,NA,NA,1,0.8429999999999999,0.7885304822479993,0.8854771316719882
PGS000758,Short stature in adulthood (females),European,1.823620571297039,0.20442073078381176,NA,NA,1,0.861,0.8058013961770004,0.9024092312273523
PGS000758,Short stature in adulthood (males),European,1.5163474893680882,0.33208762946752285,NA,NA,1,0.8200000000000001,0.7037992521413388,0.8972687657717524
PGS000765,Familial / early-onset colorectal cancer,European,1.8522241475605792,0.07250563448404886,18.741129066642113,94.66414218458199,2,0.8643880319606475,0.8468509537639481,0.8802010252091164
PGS000766,Prevalent cutaneous melanoma,European,0.5753641449035619,0.04432295716621391,NA,NA,1,0.64,0.6197509212135615,0.6597627519379662
PGS000770,Obesity prevalence,European,0.3517276630618628,0.14854587000305267,24.402233954822552,91.80402907494974,3,0.5870364699197561,0.5151398099115521,0.6554036488589087
PGS000771,Renal disease age of onset,European,0.30637420546393324,0.12178175837422878,NA,NA,1,0.576,0.5169140335380434,0.6329902144919458
PGS000773,Breast cancer,African,0.27369583047704077,0.016635752205878828,NA,NA,1,0.568,0.5599821850392714,0.5759823423457706
PGS000774,Estrogen-receptor positive breast cancer,African,0.30637420546393324,0.019842801759790845,NA,NA,1,0.576,0.5664747126287979,0.5854691509946519
PGS000775,Estrogen-receptor negative breast cancer,African,0.3145685546363655,0.028236952350579554,NA,NA,1,0.578,0.5644455557314709,0.5914379514660079
PGS000779,Alzheimer's disease,East Asian,0.45572694288905263,0.2527876700595125,NA,NA,1,0.612,0.49006708438178953,0.7213545896719125
PGS000779,Alzheimer's disease,European,0.9296289429563827,0.07017178928194108,NA,NA,1,0.717,0.6882803975738249,0.7440575272384482
PGS000782,Incident blader cancer,European,1.4114846099484495,0.0563950329607247,NA,NA,1,0.804,0.7859948811609041,0.8208355777707146
PGS000783,Incident breast cancer,European,0.5384635046055574,0.013321562519069999,3.1476517422503503,68.23028460940631,2,0.6314549174135057,0.6253579671153229,0.6375101598378181
PGS000784,Incident cervical cancer,European,1.0721206732211332,0.08929893309610963,NA,NA,1,0.745,0.710352110109989,0.7768055300698299
PGS000785,Incident colorectal cancer,European,0.904973764050254,0.01932740045176855,1.018622085901396,1.8281643564518744,2,0.7119705392761033,0.7041402559514046,0.7196760878101336
PGS000786,Incident endometrial cancer,European,1.1200608320755931,0.06007807724380424,NA,NA,1,0.754,0.7315120777589343,0.775183256339639
PGS000787,Incident kidney cancer,European,0.9544040252021891,0.058446978227335196,NA,NA,1,0.722,0.6984331911015736,0.7443991057864151
PGS000788,Incident Lymphocytic Leukemia,European,1.0355993208393754,0.0803855135370395,NA,NA,1,0.738,0.7064166666748816,0.7673048455626856
PGS000789,Incident lung cancer,European,1.190054557316769,0.02886593233618021,181.60017491804103,99.44933973744722,2,0.7667508216192565,0.7564800569737539,0.7767162624491311
PGS000789,Incident lung cancer in never smokers,European,0.9593917159714261,0.03691123621312467,NA,NA,1,0.723,0.7082801312801322,0.737252654047576
PGS000789,Incident lung cancer in smokers,European,1.4370666864933141,0.043267079112353925,NA,NA,1,0.808,0.7944993892712953,0.8208137063197649
PGS000790,Incident melanoma,European,0.6366685763994745,0.031160671118757453,NA,NA,1,0.654,0.6400528788108177,0.6676872855189442
PGS000791,Incident non-hodgkin's lymphoma,European,0.7400189496896188,0.04365885790823345,NA,NA,1,0.677,0.6580120154543363,0.6954217177904951
PGS000792,Incident oral cavity and pharyngeal cancer,European,0.8568399175204064,0.0640455080506458,NA,NA,1,0.7020000000000001,0.6750928355183892,0.7275780471940919
PGS000793,Incident ovarian cancer,European,0.6632942174102643,0.06314206009306839,NA,NA,1,0.66,0.6317044216398302,0.6871981284153205
PGS000794,Incident pancreatic cancer,European,1.0721206732211332,0.0675366448662875,NA,NA,1,0.745,0.7190489233504458,0.769323009488328
PGS000795,Incident prostate cancer,European,1.194220661900373,0.016113283618172367,0.2721497581166813,0,2,0.7674950762484962,0.7618118362809965,0.7730831040192361
PGS000796,Incident testicular cancer,European,1.3069360827079783,0.22478761920874493,NA,NA,1,0.787,0.7039861312782172,0.8516397051830517
PGS000797,Incident thyroid cancer,European,0.8520643136439034,0.10147411809658136,NA,NA,1,0.701,0.6577255940669633,0.7409579716506263
PGS000799,"Asthma ever, at age 8 years",European,0.6891927096742201,0.05172128895348199,1.0739188533316417,6.883094854170933,2,0.6657873169441756,0.6428645628690451,0.6879529424388156
PGS000800,"Asthma ever, at age 8 years",European,0.6612876637236061,0.05152025532074875,2.9606807070486045,66.22398363932787,2,0.6595495848987047,0.6365237940508169,0.6818458005405396
PGS000802,Colorectal cancer,East Asian,0.3854099519407726,0.021771425290650938,2.800594703069989,28.58659634656824,3,0.5951772520686184,0.5848554520700658,0.6054155618424014
PGS000804,Incident T2D in prediabetics,Middle Eastern or North African,1.1581698059301753,0.09303783432573119,NA,NA,1,0.761,0.7262771614296158,0.792576093464372
PGS000804,Prediabetes,Middle Eastern or North African,0.6234377200061422,0.034801283738134896,NA,NA,1,0.651,0.6353474897762881,0.666333484730614
PGS000804,Type 2 diabetes,African,0.4818620176880173,0.013814522136031609,247.3627598057834,99.59573542889595,2,0.6181874666246296,0.6117764380766715,0.6245575967032405
PGS000804,Type 2 diabetes,European,1.0405551995773599,0.006600087097276292,4490.192433753258,99.97772923956482,2,0.7389571180104326,0.7364540346031486,0.7414447743078303
PGS000804,Type 2 diabetes,Hispanic or Latin American,0.7368092552378068,0.014724963514974609,265.50565753304176,99.62336019153356,2,0.6762977345392439,0.6699476566307022,0.682583524146562
PGS000804,Type 2 diabetes,Middle Eastern or North African,1.5856272637403817,0.041466202564803406,NA,NA,1,0.83,0.8182228887788934,0.8411622092865962
PGS000805,Incident T2D in prediabetics,Middle Eastern or North African,1.1472048439049751,0.09250035808070979,NA,NA,1,0.759,0.7243023541124919,0.7905933270843696
PGS000805,Incident type 2 diabetes,East Asian,0.4599402429064296,0.08843183178609018,NA,NA,1,0.613,0.5711669466308402,0.6532297919180494
PGS000805,Incident type 2 diabetes,South Asian,0.7263327295455997,0.09683605987495755,NA,NA,1,0.674,0.6310057822327341,0.7142531978748956
PGS000805,Prediabetes,Middle Eastern or North African,0.6234377200061422,0.034801283738134896,NA,NA,1,0.651,0.6353474897762881,0.666333484730614
PGS000805,Type 2 diabetes,East Asian,1.0150127198328165,0.14380913539724147,NA,NA,1,0.7339999999999999,0.6754954391375741,0.7853091920941939
PGS000805,Type 2 diabetes,European,1.0070182998464146,0.005822042997702175,4605.973894034796,99.95657812992404,3,0.7324362204392186,0.7301940050300225,0.7346665730397607
PGS000805,Type 2 diabetes,Hispanic or Latin American,1.1747359841409104,0.018423650643725697,NA,NA,1,0.764,0.7574272134555439,0.7704486647938864
PGS000805,Type 2 diabetes,South Asian,0.9494273554635833,0.03807284322142853,NA,NA,1,0.721,0.7057444473202843,0.7357607641883945
PGS000806,Prediabetes,Middle Eastern or North African,0.5971325273203568,0.03566952509648743,NA,NA,1,0.645,0.6288345482888161,0.6608411242114037
PGS000806,Type 2 diabetes,African,0.45394021699776443,0.013813136312537827,265.3967375716617,99.62320561693792,2,0.611575646410853,0.6051251626494244,0.6179872790392191
PGS000807,Prediabetes,Middle Eastern or North African,0.6015025906488275,0.03462001070237335,NA,NA,1,0.6459999999999999,0.6303334005259754,0.6613593475718177
PGS000808,Incident T2D in prediabetics,Middle Eastern or North African,1.1200608320755931,0.09120120592969262,NA,NA,1,0.754,0.719363482399403,0.7856355148903955
PGS000808,Prediabetes,Middle Eastern or North African,0.6102595207541777,0.03580727896308755,NA,NA,1,0.648,0.6318303887992948,0.6638372926680927
PGS000808,Type 2 diabetes,Hispanic or Latin American,0.6825558681964927,0.014632308903395796,289.8869274370004,99.65503791121546,2,0.6643089017665793,0.6578835002474587,0.6706740349830261
PGS000809,Multiple Sclerosis,European,1.180290319682377,0.28856820545765627,NA,NA,1,0.765,0.6490114226101108,0.8514329019652132
PGS000809,Multiple sclerosis,European,0.9103307173577553,0.15175250819795263,0.43023870593161406,0,2,0.713067832985486,0.6486010901698533,0.7699033648780654
PGS000813,Familial cutaneous melanoma in non-carriers of a CDKN2A mutation,European,1.2083112059245342,0.05773294032537983,NA,NA,1,0.77,0.7493511311728142,0.789425801378061
PGS000814,LDL-c blood concentration,European,0.6203581508057759,0.014588157159782511,NA,NA,1,0.6503,0.6437700992935769,0.6567740202147697
PGS000814,Low-density lipoprotein cholesterol level >4.9mmol/L in individuals who have familial hypercholestrolaemia and no known mutation,European,0.6190392084062236,0.06740397373920269,NA,NA,1,0.65,0.6193823443409245,0.6794294439055736
PGS000832,Incident T2D in prediabetics,Middle Eastern or North African,1.289130612666243,0.08779667193595043,NA,NA,1,0.784,0.7534409512707954,0.8117179907402928
PGS000832,Prediabetes,Middle Eastern or North African,0.6234377200061422,0.035948956792086706,NA,NA,1,0.651,0.634826178831653,0.6668334224136622
PGS000852,Incident T2D in prediabetics,Middle Eastern or North African,1.180290319682377,0.09414473637707896,NA,NA,1,0.765,0.7302254351259998,0.7965409854361132
PGS000864,Incident type 2 diabetes,East Asian,0.3392157225669637,0.09267950564282468,NA,NA,1,0.584,0.5393096800865681,0.6273506069793781
PGS000864,Incident type 2 diabetes,South Asian,0.5884089424579804,0.09592335043608875,NA,NA,1,0.643,0.5987835625613435,0.6849077510243528
PGS000864,Type 2 diabetes,East Asian,0.8472978603872034,0.13976858868339792,NA,NA,1,0.7,0.6395361391450457,0.7542194472985844
PGS000864,Type 2 diabetes,European,0.7861311016821965,0.01186425958694115,NA,NA,1,0.687,0.6819780686243238,0.6919784468064097
PGS000864,Type 2 diabetes,Hispanic or Latin American,1.0721206732211332,0.01880312677180666,NA,NA,1,0.745,0.7379356506502315,0.7519379333858288
PGS000864,Type 2 diabetes,South Asian,0.814182251602706,0.03722870330730801,NA,NA,1,0.693,0.6772612660472587,0.7083017880504647
PGS000865,Hepatocellular carcinoma,European,0.5663618878013462,0.042904745048073484,0.1669816775678594,0,2,0.6379232766609051,0.6182834253871639,0.6571130309383013
PGS000865,Hepatocellular carcinoma in individuals with a body mass index ≥30,European,0.8001193001121129,0.14732119404184102,NA,NA,1,0.69,0.6251275232037591,0.7481686570454641
PGS000865,Hepatocellular carcinoma in individuals with no cirrhosis,European,0.2006706954621514,0.12286190285945293,NA,NA,1,0.55,0.489966688492237,0.6086116345324635
PGS000865,Hepatocellular carcinoma in individuals with type 2 diabetes,European,0.8472978603872034,0.15573027707125348,NA,NA,1,0.7,0.6322930112536755,0.7599725830245505
PGS000868,Incident T2D in prediabetics,Middle Eastern or North African,1.2482685789075287,0.091753916660227,NA,NA,1,0.777,0.7442984023163899,0.8066060769468066
PGS000868,Incident type 2 diabetes,East Asian,0.4221599866803343,0.08666339774778888,NA,NA,1,0.604,0.5627424609293048,0.6438285496233226
PGS000868,Incident type 2 diabetes,South Asian,0.7400189496896188,0.09967703151292122,NA,NA,1,0.677,0.6328939189248158,0.7181666955572454
PGS000868,Prediabetes,Middle Eastern or North African,0.6102595207541777,0.03580727896308755,NA,NA,1,0.648,0.6318303887992948,0.6638372926680927
PGS000868,Type 2 diabetes,East Asian,0.9794546823485596,0.14288646571867758,NA,NA,1,0.727,0.6680541122166112,0.7789421165755014
PGS000868,Type 2 diabetes,European,0.8283219589281977,0.012057593564790641,NA,NA,1,0.696,0.690976625302645,0.7009770544141066
PGS000868,Type 2 diabetes,Hispanic or Latin American,1.1417456594856852,0.019473868465038218,NA,NA,1,0.758,0.7509297045576799,0.7649324198009015
PGS000868,Type 2 diabetes,South Asian,0.9002457416908086,0.037270395282787756,NA,NA,1,0.711,0.6957616632098835,0.7257759163743085
PGS000872,Hepatocellular carcinoma,European,0.600172418475636,0.042774965074306136,0.7007191204781853,0,2,0.6456957518650555,0.6262900140152656,0.6646334003149702
PGS000872,Hepatocellular carcinoma in individuals with a body mass index ≥30,European,0.8001193001121129,0.1481651110479317,NA,NA,1,0.69,0.6247398214348227,0.7484801776420014
PGS000872,Hepatocellular carcinoma in individuals with no cirrhosis,European,0.16034265007517948,0.12191346038191335,NA,NA,1,0.54,0.48035818007801095,0.5985177917108928
PGS000872,Hepatocellular carcinoma in individuals with type 2 diabetes,European,0.8953840470548413,0.15890662399595773,NA,NA,1,0.7100000000000001,0.641970522245434,0.7697395285125743
PGS000873,Breast cancer,East Asian,0.4054651081081642,0.053429444256188105,NA,NA,1,0.6,0.5746242364118765,0.6248502681467947
PGS000878,Prostate cancer,East Asian,0.5623668213073126,0.11218665630790152,NA,NA,1,0.637,0.5847930552486783,0.6861654122031471
PGS000883,Chronic kidney disease (eGFR <45 ml/min per 1.73 m2),European,1.3249254147435987,0.0616579004034348,NA,NA,1,0.79,0.7692490750468067,0.8093473350966068
