performance_id,pgs_id,sampleset_id,auc_single,n_cases,n_controls,has_auc,inferred_any,inferred_kept,reason
PPM036622,PGS018440,PSS012343,0.683280878542083,339,14911,TRUE,TRUE,TRUE,rescued
PPM036623,PGS018441,PSS012342,0.68572784559082,339,14911,TRUE,TRUE,TRUE,rescued
PPM036624,PGS018442,PSS012344,0.687741563562289,339,14911,TRUE,TRUE,TRUE,rescued
PPM036625,PGS018443,PSS012345,0.691242770032379,339,14911,TRUE,TRUE,TRUE,rescued
PPM036626,PGS018444,PSS012346,0.68781436523372,339,14911,TRUE,TRUE,TRUE,rescued
PPM036627,PGS018445,PSS012348,0.644422604182718,519,18156,TRUE,TRUE,TRUE,rescued
PPM036628,PGS018446,PSS012347,0.640933043997621,519,18156,TRUE,TRUE,TRUE,rescued
PPM036629,PGS018447,PSS012349,0.637476806660834,519,18156,TRUE,TRUE,TRUE,rescued
PPM036630,PGS018448,PSS012350,0.644023578992767,519,18156,TRUE,TRUE,TRUE,rescued
PPM036631,PGS018449,PSS012351,0.642058698303421,519,18156,TRUE,TRUE,TRUE,rescued
PPM036632,PGS018450,PSS012353,0.662269015752368,224,18156,TRUE,TRUE,TRUE,rescued
PPM036633,PGS018451,PSS012352,0.662746278286595,224,18156,TRUE,TRUE,TRUE,rescued
PPM036634,PGS018452,PSS012354,0.662224018821012,224,18156,TRUE,TRUE,TRUE,rescued
PPM036635,PGS018453,PSS012355,0.662964869936739,224,18156,TRUE,TRUE,TRUE,rescued
PPM036636,PGS018454,PSS012356,0.662645219604696,224,18156,TRUE,TRUE,TRUE,rescued
PPM036637,PGS018455,PSS012363,0.707874519091975,360,18859,TRUE,TRUE,TRUE,rescued
PPM036638,PGS018456,PSS012362,0.710555967972851,360,18859,TRUE,TRUE,TRUE,rescued
PPM036639,PGS018457,PSS012364,0.711165756402779,360,18859,TRUE,TRUE,TRUE,rescued
PPM036640,PGS018458,PSS012365,0.710304835298207,360,18859,TRUE,TRUE,TRUE,rescued
PPM036641,PGS018459,PSS012366,0.712122417236686,360,18859,TRUE,TRUE,TRUE,rescued
PPM036642,PGS018460,PSS012358,0.686156681463566,201,18859,TRUE,TRUE,TRUE,rescued
PPM036643,PGS018461,PSS012357,0.685989955836175,201,18859,TRUE,TRUE,TRUE,rescued
PPM036644,PGS018462,PSS012359,0.686037177176844,201,18859,TRUE,TRUE,TRUE,rescued
PPM036645,PGS018463,PSS012360,0.68621841215472,201,18859,TRUE,TRUE,TRUE,rescued
PPM036646,PGS018464,PSS012361,0.685629860137775,201,18859,TRUE,TRUE,TRUE,rescued
PPM036647,PGS018465,PSS012373,0.72272710365137,335,18859,TRUE,TRUE,TRUE,rescued
PPM036648,PGS018466,PSS012372,0.721281972343068,335,18859,TRUE,TRUE,TRUE,rescued
PPM036649,PGS018467,PSS012374,0.720099750465552,335,18859,TRUE,TRUE,TRUE,rescued
PPM036650,PGS018468,PSS012375,0.719453635898138,335,18859,TRUE,TRUE,TRUE,rescued
PPM036651,PGS018469,PSS012376,0.718380946426466,335,18859,TRUE,TRUE,TRUE,rescued
PPM036652,PGS018470,PSS012368,0.707296024953452,211,18859,TRUE,TRUE,TRUE,rescued
PPM036653,PGS018471,PSS012367,0.711860454070605,211,18859,TRUE,TRUE,TRUE,rescued
PPM036654,PGS018472,PSS012369,0.695271394175132,211,18859,TRUE,TRUE,TRUE,rescued
PPM036655,PGS018473,PSS012370,0.709547203504983,211,18859,TRUE,TRUE,TRUE,rescued
PPM036656,PGS018474,PSS012371,0.698657208935656,211,18859,TRUE,TRUE,TRUE,rescued
PPM036657,PGS018475,PSS012378,0.674043484369921,157,15322,TRUE,TRUE,TRUE,rescued
PPM036658,PGS018476,PSS012377,0.674028103297619,157,15322,TRUE,TRUE,TRUE,rescued
PPM036659,PGS018477,PSS012379,0.678081639406141,157,15322,TRUE,TRUE,TRUE,rescued
PPM036660,PGS018478,PSS012380,0.677628937034878,157,15322,TRUE,TRUE,TRUE,rescued
PPM036661,PGS018479,PSS012381,0.673265285252378,157,15322,TRUE,TRUE,TRUE,rescued
PPM036662,PGS018480,PSS012383,0.616140190575643,230,15322,TRUE,TRUE,TRUE,rescued
PPM036663,PGS018481,PSS012382,0.615591107983406,230,15322,TRUE,TRUE,TRUE,rescued
PPM036664,PGS018482,PSS012384,0.615641050379392,230,15322,TRUE,TRUE,TRUE,rescued
PPM036665,PGS018483,PSS012385,0.615648428233345,230,15322,TRUE,TRUE,TRUE,rescued
PPM036666,PGS018484,PSS012386,0.617214803380192,230,15322,TRUE,TRUE,TRUE,rescued
PPM036667,PGS018485,PSS012398,0.64113209608989,638,16581,TRUE,TRUE,TRUE,rescued
PPM036668,PGS018486,PSS012397,0.646823449962273,638,16581,TRUE,TRUE,TRUE,rescued
PPM036669,PGS018487,PSS012399,0.644242598177201,638,16581,TRUE,TRUE,TRUE,rescued
PPM036670,PGS018488,PSS012400,0.642781262460205,638,16581,TRUE,TRUE,TRUE,rescued
PPM036671,PGS018489,PSS012401,0.640008042592846,638,16581,TRUE,TRUE,TRUE,rescued
PPM036672,PGS018490,PSS012388,0.628220273927444,442,16581,TRUE,TRUE,TRUE,rescued
PPM036673,PGS018491,PSS012387,0.639747260193412,442,16581,TRUE,TRUE,TRUE,rescued
PPM036674,PGS018492,PSS012389,0.624612863057291,442,16581,TRUE,TRUE,TRUE,rescued
PPM036675,PGS018493,PSS012390,0.630488993972003,442,16581,TRUE,TRUE,TRUE,rescued
PPM036676,PGS018494,PSS012391,0.628203217933845,442,16581,TRUE,TRUE,TRUE,rescued
PPM036677,PGS018495,PSS012393,0.648450006326286,337,16581,TRUE,TRUE,TRUE,rescued
PPM036678,PGS018496,PSS012392,0.649983884525512,337,16581,TRUE,TRUE,TRUE,rescued
PPM036679,PGS018497,PSS012394,0.648102284317057,337,16581,TRUE,TRUE,TRUE,rescued
PPM036680,PGS018498,PSS012395,0.64899208042096,337,16581,TRUE,TRUE,TRUE,rescued
PPM036681,PGS018499,PSS012396,0.648107295236387,337,16581,TRUE,TRUE,TRUE,rescued
PPM036682,PGS018500,PSS012408,0.650335390218044,417,15322,TRUE,TRUE,TRUE,rescued
PPM036683,PGS018501,PSS012407,0.651304514409618,417,15322,TRUE,TRUE,TRUE,rescued
PPM036684,PGS018502,PSS012409,0.642956930630929,417,15322,TRUE,TRUE,TRUE,rescued
PPM036685,PGS018503,PSS012410,0.650492372059799,417,15322,TRUE,TRUE,TRUE,rescued
PPM036686,PGS018504,PSS012411,0.641578213737586,417,15322,TRUE,TRUE,TRUE,rescued
PPM036687,PGS018505,PSS012403,0.652260701053287,390,15322,TRUE,TRUE,TRUE,rescued
PPM036688,PGS018506,PSS012402,0.65257983325468,390,15322,TRUE,TRUE,TRUE,rescued
PPM036689,PGS018507,PSS012404,0.641627925657426,390,15322,TRUE,TRUE,TRUE,rescued
PPM036690,PGS018508,PSS012405,0.647497314068258,390,15322,TRUE,TRUE,TRUE,rescued
PPM036691,PGS018509,PSS012406,0.641581570324554,390,15322,TRUE,TRUE,TRUE,rescued
PPM036692,PGS018510,PSS012413,0.589270758996415,274,15322,TRUE,TRUE,TRUE,rescued
PPM036693,PGS018511,PSS012412,0.589734764286266,274,15322,TRUE,TRUE,TRUE,rescued
PPM036694,PGS018512,PSS012414,0.590413145736725,274,15322,TRUE,TRUE,TRUE,rescued
PPM036695,PGS018513,PSS012415,0.589055906444338,274,15322,TRUE,TRUE,TRUE,rescued
PPM036696,PGS018514,PSS012416,0.588908939676454,274,15322,TRUE,TRUE,TRUE,rescued
PPM036697,PGS018515,PSS012423,0.604024490708683,515,19363,TRUE,TRUE,TRUE,rescued
PPM036698,PGS018516,PSS012422,0.619993692303758,515,19363,TRUE,TRUE,TRUE,rescued
PPM036699,PGS018517,PSS012424,0.588395944823201,515,19363,TRUE,TRUE,TRUE,rescued
PPM036700,PGS018518,PSS012425,0.603262352530023,515,19363,TRUE,TRUE,TRUE,rescued
PPM036701,PGS018519,PSS012426,0.613340927973429,515,19363,TRUE,TRUE,TRUE,rescued
PPM036702,PGS018520,PSS012418,0.60747412510329,512,19363,TRUE,TRUE,TRUE,rescued
PPM036703,PGS018521,PSS012417,0.621433173933533,512,19363,TRUE,TRUE,TRUE,rescued
PPM036704,PGS018522,PSS012419,0.594242240355317,512,19363,TRUE,TRUE,TRUE,rescued
PPM036705,PGS018523,PSS012420,0.621056630235501,512,19363,TRUE,TRUE,TRUE,rescued
PPM036706,PGS018524,PSS012421,0.615013774660435,512,19363,TRUE,TRUE,TRUE,rescued
PPM036707,PGS018525,PSS012438,0.820052320778386,1127,17400,TRUE,TRUE,TRUE,rescued
PPM036708,PGS018526,PSS012437,0.825052218788565,1127,17400,TRUE,TRUE,TRUE,rescued
PPM036709,PGS018527,PSS012439,0.817490642433885,1127,17400,TRUE,TRUE,TRUE,rescued
PPM036710,PGS018528,PSS012440,0.823481728523493,1127,17400,TRUE,TRUE,TRUE,rescued
PPM036711,PGS018529,PSS012441,0.821140399188161,1127,17400,TRUE,TRUE,TRUE,rescued
PPM036712,PGS018530,PSS012433,0.665853842834757,1026,8281,TRUE,TRUE,TRUE,rescued
PPM036713,PGS018531,PSS012432,0.676342871831594,1026,8281,TRUE,TRUE,TRUE,rescued
PPM036714,PGS018532,PSS012434,0.659294286246282,1026,8281,TRUE,TRUE,TRUE,rescued
PPM036715,PGS018533,PSS012435,0.664048470005671,1026,8281,TRUE,TRUE,TRUE,rescued
PPM036716,PGS018534,PSS012436,0.666290856285073,1026,8281,TRUE,TRUE,TRUE,rescued
PPM036717,PGS018535,PSS012428,0.666546212919839,925,8281,TRUE,TRUE,TRUE,rescued
PPM036718,PGS018536,PSS012427,0.675636249702184,925,8281,TRUE,TRUE,TRUE,rescued
PPM036719,PGS018537,PSS012429,0.663280645698228,925,8281,TRUE,TRUE,TRUE,rescued
PPM036720,PGS018538,PSS012430,0.674255296233318,925,8281,TRUE,TRUE,TRUE,rescued
PPM036721,PGS018539,PSS012431,0.66761423904281,925,8281,TRUE,TRUE,TRUE,rescued
PPM036722,PGS018540,PSS012453,0.714233834618562,404,7886,TRUE,TRUE,TRUE,rescued
PPM036723,PGS018541,PSS012452,0.713726920498289,404,7886,TRUE,TRUE,TRUE,rescued
PPM036724,PGS018542,PSS012454,0.713616749070291,404,7886,TRUE,TRUE,TRUE,rescued
PPM036725,PGS018543,PSS012455,0.713499358431912,404,7886,TRUE,TRUE,TRUE,rescued
PPM036726,PGS018544,PSS012456,0.714086939381232,404,7886,TRUE,TRUE,TRUE,rescued
PPM036727,PGS018545,PSS012443,0.679777012298674,158,7886,TRUE,TRUE,TRUE,rescued
PPM036728,PGS018546,PSS012442,0.679920673393323,158,7886,TRUE,TRUE,TRUE,rescued
PPM036729,PGS018547,PSS012444,0.677837988808881,158,7886,TRUE,TRUE,TRUE,rescued
PPM036730,PGS018548,PSS012445,0.68000414129189,158,7886,TRUE,TRUE,TRUE,rescued
PPM036731,PGS018549,PSS012446,0.683464046202692,158,7886,TRUE,TRUE,TRUE,rescued
PPM036732,PGS018550,PSS012448,0.74730699504983,270,7886,TRUE,TRUE,TRUE,rescued
PPM036733,PGS018551,PSS012447,0.747044927250355,270,7886,TRUE,TRUE,TRUE,rescued
PPM036734,PGS018552,PSS012449,0.746978236161599,270,7886,TRUE,TRUE,TRUE,rescued
PPM036735,PGS018553,PSS012450,0.746996552728229,270,7886,TRUE,TRUE,TRUE,rescued
PPM036736,PGS018554,PSS012451,0.747136979739059,270,7886,TRUE,TRUE,TRUE,rescued
PPM036737,PGS018555,PSS012458,0.650503838042369,279,7901,TRUE,TRUE,TRUE,rescued
PPM036738,PGS018556,PSS012457,0.651843897986689,279,7901,TRUE,TRUE,TRUE,rescued
PPM036739,PGS018557,PSS012459,0.645797297107258,279,7901,TRUE,TRUE,TRUE,rescued
PPM036740,PGS018558,PSS012460,0.6506408380773,279,7901,TRUE,TRUE,TRUE,rescued
PPM036741,PGS018559,PSS012461,0.650413563184915,279,7901,TRUE,TRUE,TRUE,rescued
PPM036742,PGS018560,PSS012463,0.74218541815962,285,6610,TRUE,TRUE,TRUE,rescued
PPM036743,PGS018561,PSS012462,0.747265440454389,285,6610,TRUE,TRUE,TRUE,rescued
PPM036744,PGS018562,PSS012464,0.706506356663216,285,6610,TRUE,TRUE,TRUE,rescued
PPM036745,PGS018563,PSS012465,0.733786129468907,285,6610,TRUE,TRUE,TRUE,rescued
PPM036746,PGS018564,PSS012466,0.67626668789978,285,6610,TRUE,TRUE,TRUE,rescued
PPM036747,PGS018565,PSS012473,0.646111074514505,221,19508,TRUE,TRUE,TRUE,rescued
PPM036748,PGS018566,PSS012472,0.646912462876351,221,19508,TRUE,TRUE,TRUE,rescued
PPM036749,PGS018567,PSS012474,0.648420371918424,221,19508,TRUE,TRUE,TRUE,rescued
PPM036750,PGS018568,PSS012475,0.646505853962222,221,19508,TRUE,TRUE,TRUE,rescued
PPM036751,PGS018569,PSS012476,0.643978987156447,221,19508,TRUE,TRUE,TRUE,rescued
PPM036752,PGS018570,PSS012468,0.647925842074479,217,19508,TRUE,TRUE,TRUE,rescued
PPM036753,PGS018571,PSS012467,0.649282251213965,217,19508,TRUE,TRUE,TRUE,rescued
PPM036754,PGS018572,PSS012469,0.648422152698314,217,19508,TRUE,TRUE,TRUE,rescued
PPM036755,PGS018573,PSS012470,0.646429823425861,217,19508,TRUE,TRUE,TRUE,rescued
PPM036756,PGS018574,PSS012471,0.645414524491429,217,19508,TRUE,TRUE,TRUE,rescued
PPM036757,PGS018575,PSS012478,0.694722136484407,197,19472,TRUE,TRUE,TRUE,rescued
PPM036758,PGS018576,PSS012477,0.694456494083396,197,19472,TRUE,TRUE,TRUE,rescued
PPM036759,PGS018577,PSS012479,0.694550342232919,197,19472,TRUE,TRUE,TRUE,rescued
PPM036760,PGS018578,PSS012480,0.695621514584002,197,19472,TRUE,TRUE,TRUE,rescued
PPM036761,PGS018579,PSS012481,0.696182778656011,197,19472,TRUE,TRUE,TRUE,rescued
PPM036762,PGS018580,PSS012483,0.748371612020489,439,19139,TRUE,TRUE,TRUE,rescued
PPM036763,PGS018581,PSS012482,0.751471461449573,439,19139,TRUE,TRUE,TRUE,rescued
PPM036764,PGS018582,PSS012484,0.736120154900827,439,19139,TRUE,TRUE,TRUE,rescued
PPM036765,PGS018583,PSS012485,0.750322214143478,439,19139,TRUE,TRUE,TRUE,rescued
PPM036766,PGS018584,PSS012486,0.750154040319585,439,19139,TRUE,TRUE,TRUE,rescued
PPM036767,PGS018585,PSS012493,0.608200857034125,992,16868,TRUE,TRUE,TRUE,rescued
PPM036768,PGS018586,PSS012492,0.60805563550376,992,16868,TRUE,TRUE,TRUE,rescued
PPM036769,PGS018587,PSS012494,0.607674174998279,992,16868,TRUE,TRUE,TRUE,rescued
PPM036770,PGS018588,PSS012495,0.608251774212672,992,16868,TRUE,TRUE,TRUE,rescued
PPM036771,PGS018589,PSS012496,0.607886329908894,992,16868,TRUE,TRUE,TRUE,rescued
PPM036772,PGS018590,PSS012488,0.608332166264685,977,16868,TRUE,TRUE,TRUE,rescued
PPM036773,PGS018591,PSS012487,0.608277615412976,977,16868,TRUE,TRUE,TRUE,rescued
PPM036774,PGS018592,PSS012489,0.607836961035765,977,16868,TRUE,TRUE,TRUE,rescued
PPM036775,PGS018593,PSS012490,0.608698670318439,977,16868,TRUE,TRUE,TRUE,rescued
PPM036776,PGS018594,PSS012491,0.608448792223512,977,16868,TRUE,TRUE,TRUE,rescued
PPM036777,PGS018595,PSS012503,0.676168595692798,438,16868,TRUE,TRUE,TRUE,rescued
PPM036778,PGS018596,PSS012502,0.67811711240543,438,16868,TRUE,TRUE,TRUE,rescued
PPM036779,PGS018597,PSS012504,0.677505730772271,438,16868,TRUE,TRUE,TRUE,rescued
PPM036780,PGS018598,PSS012505,0.67670945932045,438,16868,TRUE,TRUE,TRUE,rescued
PPM036781,PGS018599,PSS012506,0.676672508426969,438,16868,TRUE,TRUE,TRUE,rescued
PPM036782,PGS018600,PSS012498,0.692592161389214,166,16868,TRUE,TRUE,TRUE,rescued
PPM036783,PGS018601,PSS012497,0.691558265311662,166,16868,TRUE,TRUE,TRUE,rescued
PPM036784,PGS018602,PSS012499,0.690667579018945,166,16868,TRUE,TRUE,TRUE,rescued
PPM036785,PGS018603,PSS012500,0.69098899748865,166,16868,TRUE,TRUE,TRUE,rescued
PPM036786,PGS018604,PSS012501,0.690914356977352,166,16868,TRUE,TRUE,TRUE,rescued
PPM036787,PGS018605,PSS012508,0.607702923835349,1288,16868,TRUE,TRUE,TRUE,rescued
PPM036788,PGS018606,PSS012507,0.607673373965478,1288,16868,TRUE,TRUE,TRUE,rescued
PPM036789,PGS018607,PSS012509,0.607694362658096,1288,16868,TRUE,TRUE,TRUE,rescued
PPM036790,PGS018608,PSS012510,0.607920359326418,1288,16868,TRUE,TRUE,TRUE,rescued
PPM036791,PGS018609,PSS012511,0.607739561991761,1288,16868,TRUE,TRUE,TRUE,rescued
PPM036792,PGS018610,PSS012513,0.594002599186252,1308,17399,TRUE,TRUE,TRUE,rescued
PPM036793,PGS018611,PSS012512,0.59583523816705,1308,17399,TRUE,TRUE,TRUE,rescued
PPM036794,PGS018612,PSS012514,0.596313270139431,1308,17399,TRUE,TRUE,TRUE,rescued
PPM036795,PGS018613,PSS012515,0.594433350856925,1308,17399,TRUE,TRUE,TRUE,rescued
PPM036796,PGS018614,PSS012516,0.594939900409054,1308,17399,TRUE,TRUE,TRUE,rescued
PPM036797,PGS018615,PSS012518,0.587374233480707,1877,16014,TRUE,TRUE,TRUE,rescued
PPM036798,PGS018616,PSS012517,0.589696588740047,1877,16014,TRUE,TRUE,TRUE,rescued
PPM036799,PGS018617,PSS012519,0.588457895026455,1877,16014,TRUE,TRUE,TRUE,rescued
PPM036800,PGS018618,PSS012520,0.589456455223416,1877,16014,TRUE,TRUE,TRUE,rescued
PPM036801,PGS018619,PSS012521,0.587480194307871,1877,16014,TRUE,TRUE,TRUE,rescued
PPM036802,PGS018620,PSS012528,0.827623924497459,1075,8479,TRUE,TRUE,TRUE,rescued
PPM036803,PGS018621,PSS012527,0.827895676596352,1075,8479,TRUE,TRUE,TRUE,rescued
PPM036804,PGS018622,PSS012529,0.82716632336525,1075,8479,TRUE,TRUE,TRUE,rescued
PPM036805,PGS018623,PSS012530,0.828120582451309,1075,8479,TRUE,TRUE,TRUE,rescued
PPM036806,PGS018624,PSS012531,0.828241263641774,1075,8479,TRUE,TRUE,TRUE,rescued
PPM036807,PGS018625,PSS012523,0.830224226365351,938,8479,TRUE,TRUE,TRUE,rescued
PPM036808,PGS018626,PSS012522,0.831039485235189,938,8479,TRUE,TRUE,TRUE,rescued
PPM036809,PGS018627,PSS012524,0.830088936645434,938,8479,TRUE,TRUE,TRUE,rescued
PPM036810,PGS018628,PSS012525,0.830544973647423,938,8479,TRUE,TRUE,TRUE,rescued
PPM036811,PGS018629,PSS012526,0.830036379858328,938,8479,TRUE,TRUE,TRUE,rescued
PPM036812,PGS018630,PSS012533,0.660170382926,191,19472,TRUE,TRUE,TRUE,rescued
PPM036813,PGS018631,PSS012532,0.661563442419132,191,19472,TRUE,TRUE,TRUE,rescued
PPM036814,PGS018632,PSS012534,0.660913294213304,191,19472,TRUE,TRUE,TRUE,rescued
PPM036815,PGS018633,PSS012535,0.659072820901109,191,19472,TRUE,TRUE,TRUE,rescued
PPM036816,PGS018634,PSS012536,0.659157786506171,191,19472,TRUE,TRUE,TRUE,rescued
PPM036817,PGS018635,PSS012538,0.717753817993659,155,19139,TRUE,TRUE,TRUE,rescued
PPM036818,PGS018636,PSS012537,0.720373363626711,155,19139,TRUE,TRUE,TRUE,rescued
PPM036819,PGS018637,PSS012539,0.71458548580925,155,19139,TRUE,TRUE,TRUE,rescued
PPM036820,PGS018638,PSS012540,0.717680331833834,155,19139,TRUE,TRUE,TRUE,rescued
PPM036821,PGS018639,PSS012541,0.718897235673148,155,19139,TRUE,TRUE,TRUE,rescued
PPM036822,PGS018640,PSS012543,0.698213801768952,185,19746,TRUE,TRUE,TRUE,rescued
PPM036823,PGS018641,PSS012542,0.698221192934046,185,19746,TRUE,TRUE,TRUE,rescued
PPM036824,PGS018642,PSS012544,0.696217365953009,185,19746,TRUE,TRUE,TRUE,rescued
PPM036825,PGS018643,PSS012545,0.699285246960726,185,19746,TRUE,TRUE,TRUE,rescued
PPM036826,PGS018644,PSS012546,0.696981119679388,185,19746,TRUE,TRUE,TRUE,rescued
PPM036827,PGS018645,PSS012548,0.738843344079459,871,17080,TRUE,TRUE,TRUE,rescued
PPM036828,PGS018646,PSS012547,0.739483070147372,871,17080,TRUE,TRUE,TRUE,rescued
PPM036829,PGS018647,PSS012549,0.729513574265226,871,17080,TRUE,TRUE,TRUE,rescued
PPM036830,PGS018648,PSS012550,0.736669471952075,871,17080,TRUE,TRUE,TRUE,rescued
PPM036831,PGS018649,PSS012551,0.738536487979845,871,17080,TRUE,TRUE,TRUE,rescued
PPM036832,PGS018650,PSS012563,0.731218770346041,1205,17080,TRUE,TRUE,TRUE,rescued
PPM036833,PGS018651,PSS012562,0.734164148211492,1205,17080,TRUE,TRUE,TRUE,rescued
PPM036834,PGS018652,PSS012564,0.724352765118019,1205,17080,TRUE,TRUE,TRUE,rescued
PPM036835,PGS018653,PSS012565,0.733369304323321,1205,17080,TRUE,TRUE,TRUE,rescued
PPM036836,PGS018654,PSS012566,0.734143449911085,1205,17080,TRUE,TRUE,TRUE,rescued
PPM036837,PGS018655,PSS012553,0.71868734743442,189,17080,TRUE,TRUE,TRUE,rescued
PPM036838,PGS018656,PSS012552,0.719528704013481,189,17080,TRUE,TRUE,TRUE,rescued
PPM036839,PGS018657,PSS012554,0.715494777145831,189,17080,TRUE,TRUE,TRUE,rescued
PPM036840,PGS018658,PSS012555,0.715172298427568,189,17080,TRUE,TRUE,TRUE,rescued
PPM036841,PGS018659,PSS012556,0.719195692849089,189,17080,TRUE,TRUE,TRUE,rescued
PPM036842,PGS018660,PSS012558,0.706958645113383,246,17080,TRUE,TRUE,TRUE,rescued
PPM036843,PGS018661,PSS012557,0.707403467184555,246,17080,TRUE,TRUE,TRUE,rescued
PPM036844,PGS018662,PSS012559,0.699427133908341,246,17080,TRUE,TRUE,TRUE,rescued
PPM036845,PGS018663,PSS012560,0.706110650977704,246,17080,TRUE,TRUE,TRUE,rescued
PPM036846,PGS018664,PSS012561,0.707524847203976,246,17080,TRUE,TRUE,TRUE,rescued
PPM036847,PGS018665,PSS012574,0.778500404454215,718,17080,TRUE,TRUE,TRUE,rescued
PPM036848,PGS018666,PSS012573,0.78101160848832,718,17080,TRUE,TRUE,TRUE,rescued
PPM036849,PGS018667,PSS012575,0.772695834121584,718,17080,TRUE,TRUE,TRUE,rescued
PPM036850,PGS018668,PSS012576,0.779215701304039,718,17080,TRUE,TRUE,TRUE,rescued
PPM036851,PGS018669,PSS012577,0.782935212305846,718,17080,TRUE,TRUE,TRUE,rescued
PPM036852,PGS018670,PSS012578,0.773196020040054,718,17080,TRUE,TRUE,TRUE,rescued
PPM036853,PGS018671,PSS012568,0.74791933385376,225,17080,TRUE,TRUE,TRUE,rescued
PPM036854,PGS018672,PSS012567,0.753868852459016,225,17080,TRUE,TRUE,TRUE,rescued
PPM036855,PGS018673,PSS012569,0.750624251886547,225,17080,TRUE,TRUE,TRUE,rescued
PPM036856,PGS018674,PSS012570,0.745616705698673,225,17080,TRUE,TRUE,TRUE,rescued
PPM036857,PGS018675,PSS012571,0.759878740567265,225,17080,TRUE,TRUE,TRUE,rescued
PPM036858,PGS018676,PSS012572,0.740979963570128,225,17080,TRUE,TRUE,TRUE,rescued
PPM036859,PGS018677,PSS012586,0.739059256851488,598,17080,TRUE,TRUE,TRUE,rescued
PPM036860,PGS018678,PSS012585,0.741745611836489,598,17080,TRUE,TRUE,TRUE,rescued
PPM036861,PGS018679,PSS012587,0.737986398847055,598,17080,TRUE,TRUE,TRUE,rescued
PPM036862,PGS018680,PSS012588,0.738465748435456,598,17080,TRUE,TRUE,TRUE,rescued
PPM036863,PGS018681,PSS012589,0.748402951289623,598,17080,TRUE,TRUE,TRUE,rescued
PPM036864,PGS018682,PSS012590,0.73809282307144,598,17080,TRUE,TRUE,TRUE,rescued
PPM036865,PGS018683,PSS012580,0.744097808533056,509,17080,TRUE,TRUE,TRUE,rescued
PPM036866,PGS018684,PSS012579,0.74543072470703,509,17080,TRUE,TRUE,TRUE,rescued
PPM036867,PGS018685,PSS012581,0.74267275688658,509,17080,TRUE,TRUE,TRUE,rescued
PPM036868,PGS018686,PSS012582,0.741471775028411,509,17080,TRUE,TRUE,TRUE,rescued
PPM036869,PGS018687,PSS012583,0.749884859415762,509,17080,TRUE,TRUE,TRUE,rescued
PPM036870,PGS018688,PSS012584,0.738569220080702,509,17080,TRUE,TRUE,TRUE,rescued
PPM036871,PGS018689,PSS012604,0.802416945009662,366,17080,TRUE,TRUE,TRUE,rescued
PPM036872,PGS018690,PSS012603,0.806109468780794,366,17080,TRUE,TRUE,TRUE,rescued
PPM036873,PGS018691,PSS012605,0.801297174338695,366,17080,TRUE,TRUE,TRUE,rescued
PPM036874,PGS018692,PSS012606,0.805023451197195,366,17080,TRUE,TRUE,TRUE,rescued
PPM036875,PGS018693,PSS012607,0.810790270152673,366,17080,TRUE,TRUE,TRUE,rescued
PPM036876,PGS018694,PSS012608,0.797755819608144,366,17080,TRUE,TRUE,TRUE,rescued
PPM036877,PGS018695,PSS012598,0.807306566384435,260,17080,TRUE,TRUE,TRUE,rescued
PPM036878,PGS018696,PSS012597,0.812508782201405,260,17080,TRUE,TRUE,TRUE,rescued
PPM036879,PGS018697,PSS012599,0.805314582958026,260,17080,TRUE,TRUE,TRUE,rescued
PPM036880,PGS018698,PSS012600,0.810188929922537,260,17080,TRUE,TRUE,TRUE,rescued
PPM036881,PGS018699,PSS012601,0.81625315258512,260,17080,TRUE,TRUE,TRUE,rescued
PPM036882,PGS018700,PSS012602,0.804465186452891,260,17080,TRUE,TRUE,TRUE,rescued
PPM036883,PGS018701,PSS012592,0.808298312521406,253,17080,TRUE,TRUE,TRUE,rescued
PPM036884,PGS018702,PSS012591,0.814285020040544,253,17080,TRUE,TRUE,TRUE,rescued
PPM036885,PGS018703,PSS012593,0.806090844294693,253,17080,TRUE,TRUE,TRUE,rescued
PPM036886,PGS018704,PSS012594,0.808041210393313,253,17080,TRUE,TRUE,TRUE,rescued
PPM036887,PGS018705,PSS012595,0.817107358073146,253,17080,TRUE,TRUE,TRUE,rescued
PPM036888,PGS018706,PSS012596,0.805302644611269,253,17080,TRUE,TRUE,TRUE,rescued
PPM036889,PGS018707,PSS012615,0.709555147721131,416,17080,TRUE,TRUE,TRUE,rescued
PPM036890,PGS018708,PSS012614,0.71215968969555,416,17080,TRUE,TRUE,TRUE,rescued
PPM036891,PGS018709,PSS012616,0.707475848946136,416,17080,TRUE,TRUE,TRUE,rescued
PPM036892,PGS018710,PSS012617,0.709409199918933,416,17080,TRUE,TRUE,TRUE,rescued
PPM036893,PGS018711,PSS012618,0.707870203566925,416,17080,TRUE,TRUE,TRUE,rescued
PPM036894,PGS018712,PSS012610,0.716462063408124,186,17080,TRUE,TRUE,TRUE,rescued
PPM036895,PGS018713,PSS012609,0.712999231950845,186,17080,TRUE,TRUE,TRUE,rescued
PPM036896,PGS018714,PSS012611,0.714795648560852,186,17080,TRUE,TRUE,TRUE,rescued
PPM036897,PGS018715,PSS012612,0.719789227166276,186,17080,TRUE,TRUE,TRUE,rescued
PPM036898,PGS018716,PSS012613,0.713198484047241,186,17080,TRUE,TRUE,TRUE,rescued
PPM036899,PGS018717,PSS012678,0.653950633652492,5538,14006,TRUE,TRUE,TRUE,rescued
