performance_id,pgs_id,sampleset_id,reported_trait,ancestry_eval,train_bucket,auc_single,n_cases,n_controls,n_total,ci_lo_logit,ci_hi_logit
PPM037077,PGS018895,PSS012817,Delirium dementia and amnestic and other cognitive disorders,East Asian,Train: East Asian-only,0.620770374399239,526,19015,19541,0.5945322345223075,0.6463206761493808
PPM037078,PGS018896,PSS012804,Dementias,East Asian,Train: East Asian-only,0.648094149692888,390,19015,19405,0.617621555196998,0.6774067210299262
PPM037079,PGS018897,PSS012803,Dementias,East Asian,Train: East Asian-only,0.651535697189129,390,19015,19405,0.6210693404800587,0.6808114243656915
PPM037080,PGS018898,PSS012805,Dementias,East Asian,Train: East Asian-only,0.650538239042052,390,19015,19405,0.6200698580027488,0.6798248765690739
PPM037081,PGS018899,PSS012806,Dementias,East Asian,Train: East Asian-only,0.650261669262458,390,19015,19405,0.6197927582594149,0.679551298394372
PPM037082,PGS018900,PSS012807,Dementias,East Asian,Train: East Asian-only,0.650780692705489,390,19015,19405,0.6203127874401033,0.6800646956763916
PPM037083,PGS018901,PSS012809,Other persistent mental disorders due to conditions classified elsewhere,East Asian,Train: East Asian-only,0.616919433162384,278,19015,19293,0.5808675075417826,0.6517296125467704
PPM037084,PGS018902,PSS012808,Other persistent mental disorders due to conditions classified elsewhere,East Asian,Train: East Asian-only,0.616410179770987,278,19015,19293,0.5803611734830372,0.6512234596745624
PPM037085,PGS018903,PSS012810,Other persistent mental disorders due to conditions classified elsewhere,East Asian,Train: East Asian-only,0.614755673767586,278,19015,19293,0.5787165005479098,0.6495786441869221
PPM037086,PGS018904,PSS012811,Other persistent mental disorders due to conditions classified elsewhere,East Asian,Train: East Asian-only,0.617802870509272,278,19015,19293,0.5817460005032451,0.6526075394825144
PPM037087,PGS018905,PSS012812,Other persistent mental disorders due to conditions classified elsewhere,East Asian,Train: East Asian-only,0.614700813632554,278,19015,19293,0.5786619755746475,0.6495240953556175
PPM037088,PGS018906,PSS012794,Alzheimers disease,East Asian,Train: East Asian-only,0.761442370058726,75,19015,19090,0.6923551505331504,0.8190692290606638
PPM037089,PGS018907,PSS012793,Alzheimers disease,East Asian,Train: East Asian-only,0.755854500832676,75,19015,19090,0.6865630695013571,0.8139781154433109
PPM037090,PGS018908,PSS012795,Alzheimers disease,East Asian,Train: East Asian-only,0.764197388026996,75,19015,19090,0.6952168049241573,0.8215726781083934
PPM037091,PGS018909,PSS012796,Alzheimers disease,East Asian,Train: East Asian-only,0.759895521079849,75,19015,19090,0.6907501615239461,0.8176616927025513
PPM037092,PGS018910,PSS012797,Alzheimers disease,East Asian,Train: East Asian-only,0.761736173196599,75,19015,19090,0.6926601369333694,0.8193364148731139
PPM037093,PGS018911,PSS012799,Senile dementia,East Asian,Train: East Asian-only,0.658317337189938,240,19015,19255,0.6194102852916825,0.6952041635699332
PPM037094,PGS018912,PSS012798,Senile dementia,East Asian,Train: East Asian-only,0.652637391533,240,19015,19255,0.6137208513828989,0.6896160753203188
PPM037095,PGS018913,PSS012800,Senile dementia,East Asian,Train: East Asian-only,0.651713997721097,240,19015,19255,0.6127966002528165,0.6887068665385926
PPM037096,PGS018914,PSS012801,Senile dementia,East Asian,Train: East Asian-only,0.654726750810763,240,19015,19255,0.6158128559993068,0.6916725674052626
PPM037097,PGS018915,PSS012802,Senile dementia,East Asian,Train: East Asian-only,0.651296564116049,240,19015,19255,0.6123788416575658,0.6882957770919077
PPM037098,PGS018916,PSS012824,Other specified nonpsychotic and or transient mental disorders,East Asian,Train: East Asian-only,0.584532972514426,398,19015,19413,0.5546103950141379,0.6138449529361821
PPM037099,PGS018917,PSS012823,Other specified nonpsychotic and or transient mental disorders,East Asian,Train: East Asian-only,0.586018972062521,398,19015,19413,0.5560832718160016,0.615332389219723
PPM037100,PGS018918,PSS012825,Other specified nonpsychotic and or transient mental disorders,East Asian,Train: East Asian-only,0.585326316039836,398,19015,19413,0.5553966894891497,0.6146391104627461
PPM037101,PGS018919,PSS012826,Other specified nonpsychotic and or transient mental disorders,East Asian,Train: East Asian-only,0.585951847060704,398,19015,19413,0.5560167321182616,0.6152652074591117
PPM037102,PGS018920,PSS012827,Other specified nonpsychotic and or transient mental disorders,East Asian,Train: East Asian-only,0.585075786505496,398,19015,19413,0.5551483753105064,0.6143883354922587
PPM037103,PGS018921,PSS012819,Specific nonpsychotic mental disorders due to brain damage,East Asian,Train: East Asian-only,0.632273266188989,281,19015,19296,0.5963518070362018,0.6667841942683727
PPM037104,PGS018922,PSS012818,Specific nonpsychotic mental disorders due to brain damage,East Asian,Train: East Asian-only,0.631934893130821,281,19015,19296,0.5960143231100591,0.6664489869855276
PPM037105,PGS018923,PSS012820,Specific nonpsychotic mental disorders due to brain damage,East Asian,Train: East Asian-only,0.631788913603514,281,19015,19296,0.5958687342224602,0.6663043655213559
PPM037106,PGS018924,PSS012821,Specific nonpsychotic mental disorders due to brain damage,East Asian,Train: East Asian-only,0.631996840853306,281,19015,19296,0.5960761063458928,0.6665103569987086
PPM037107,PGS018925,PSS012822,Specific nonpsychotic mental disorders due to brain damage,East Asian,Train: East Asian-only,0.63183776059919,281,19015,19296,0.5959174500308614,0.6663527586049796
PPM037108,PGS018926,PSS012834,Neurological disorders,East Asian,Train: East Asian-only,0.611370465511933,234,19015,19249,0.5721004803166179,0.6492460739678324
PPM037109,PGS018927,PSS012833,Neurological disorders,East Asian,Train: East Asian-only,0.611513177855539,234,19015,19249,0.5722420482115592,0.6493879472806948
PPM037110,PGS018928,PSS012835,Neurological disorders,East Asian,Train: East Asian-only,0.614085595942025,234,19015,19249,0.5747945686746512,0.6519444302545527
PPM037111,PGS018929,PSS012836,Neurological disorders,East Asian,Train: East Asian-only,0.611391591433664,234,19015,19249,0.5721214365553786,0.6492670759846276
PPM037112,PGS018930,PSS012837,Neurological disorders,East Asian,Train: East Asian-only,0.611257644100137,234,19015,19249,0.5719885666636667,0.6491339125078457
PPM037113,PGS018931,PSS012829,Mild cognitive impairment,East Asian,Train: East Asian-only,0.682541019327767,143,19015,19158,0.6319760733156858,0.7291362016407605
PPM037114,PGS018932,PSS012828,Mild cognitive impairment,East Asian,Train: East Asian-only,0.682285056515927,143,19015,19158,0.6317183353917116,0.7288884506667703
PPM037115,PGS018933,PSS012830,Mild cognitive impairment,East Asian,Train: East Asian-only,0.684182711845084,143,19015,19158,0.6336296258507857,0.7307246982100429
PPM037116,PGS018934,PSS012831,Mild cognitive impairment,East Asian,Train: East Asian-only,0.681997098352607,143,19015,19158,0.6314284040533389,0.7286097043724327
PPM037117,PGS018935,PSS012832,Mild cognitive impairment,East Asian,Train: East Asian-only,0.680578637770329,143,19015,19158,0.6300005913361914,0.7272362126256909
PPM037118,PGS018936,PSS012839,Depression,East Asian,Train: East Asian-only,0.671172877820259,506,14188,14694,0.6444351246413947,0.6968458413239146
PPM037119,PGS018937,PSS012838,Depression,East Asian,Train: East Asian-only,0.669110092479198,506,14188,14694,0.6423604951859319,0.6948095209178574
PPM037120,PGS018938,PSS012840,Depression,East Asian,Train: East Asian-only,0.665853290260321,506,14188,14694,0.6390864123735227,0.691593004167566
PPM037121,PGS018939,PSS012841,Depression,East Asian,Train: East Asian-only,0.672542821356577,506,14188,14694,0.6458133214232625,0.6981978002366586
PPM037122,PGS018940,PSS012842,Depression,East Asian,Train: East Asian-only,0.668331167796423,506,14188,14694,0.641577279758228,0.6940403978429729
PPM037123,PGS018941,PSS012844,Generalized anxiety disorder,East Asian,Train: East Asian-only,0.591452695024274,454,14188,14642,0.5632775247928391,0.6190395197992543
PPM037124,PGS018942,PSS012843,Generalized anxiety disorder,East Asian,Train: East Asian-only,0.5935045934456,454,14188,14642,0.5653157139663714,0.6210907031231213
PPM037125,PGS018943,PSS012845,Generalized anxiety disorder,East Asian,Train: East Asian-only,0.596117243709085,454,14188,14642,0.567911819680442,0.6237014589734596
PPM037126,PGS018944,PSS012846,Generalized anxiety disorder,East Asian,Train: East Asian-only,0.59421593479133,454,14188,14642,0.5660224494921055,0.6218016379968199
PPM037127,PGS018945,PSS012847,Generalized anxiety disorder,East Asian,Train: East Asian-only,0.592363528650507,454,14188,14642,0.5641821953464123,0.6199501197732691
PPM037128,PGS018946,PSS012849,Other mental disorder,East Asian,Train: East Asian-only,0.635427879515585,2518,14188,16706,0.622926891777603,0.6477487832048123
PPM037129,PGS018947,PSS012848,Other mental disorder,East Asian,Train: East Asian-only,0.635455227017294,2518,14188,16706,0.6229543093797602,0.6477760210934738
PPM037130,PGS018948,PSS012850,Other mental disorder,East Asian,Train: East Asian-only,0.635330441794551,2518,14188,16706,0.6228292047264448,0.6476517355863944
PPM037131,PGS018949,PSS012851,Other mental disorder,East Asian,Train: East Asian-only,0.635752718571199,2518,14188,16706,0.6232525669514039,0.6480723167335353
PPM037132,PGS018950,PSS012852,Other mental disorder,East Asian,Train: East Asian-only,0.636129173587049,2518,14188,16706,0.6236300003741493,0.6484472491545037
PPM037133,PGS018951,PSS012854,Develomental delays and disorders,East Asian,Train: East Asian-only,0.665435551771694,103,19831,19934,0.6055066282504858,0.720463392918566
PPM037134,PGS018952,PSS012853,Develomental delays and disorders,East Asian,Train: East Asian-only,0.665189296154447,103,19831,19934,0.6052605497454705,0.7202253307037819
PPM037135,PGS018953,PSS012855,Develomental delays and disorders,East Asian,Train: East Asian-only,0.663528172279059,103,19831,19934,0.6036011532848846,0.7186188668408037
PPM037136,PGS018954,PSS012856,Develomental delays and disorders,East Asian,Train: East Asian-only,0.661806341253495,103,19831,19934,0.6018820893324641,0.7169525767190738
PPM037137,PGS018955,PSS012857,Develomental delays and disorders,East Asian,Train: East Asian-only,0.662380121737419,103,19831,19934,0.6024548375303159,0.7175079748984445
PPM037138,PGS018956,PSS012864,Alcohol related disorders,East Asian,Train: East Asian-only,0.795132704420966,185,19347,19532,0.7536331611951868,0.8312074702778702
PPM037139,PGS018957,PSS012863,Alcohol related disorders,East Asian,Train: East Asian-only,0.79610471069612,185,19347,19532,0.7546487337898637,0.8321143577034834
PPM037140,PGS018958,PSS012865,Alcohol related disorders,East Asian,Train: East Asian-only,0.78417018351892,185,19347,19532,0.7422056899727628,0.8209515005518274
PPM037141,PGS018959,PSS012866,Alcohol related disorders,East Asian,Train: East Asian-only,0.813385970867751,185,19347,19532,0.7727715200443175,0.8481673655423777
PPM037142,PGS018960,PSS012867,Alcohol related disorders,East Asian,Train: East Asian-only,0.797293246107016,185,19347,19532,0.7558910702794813,0.8332227094739761
PPM037143,PGS018961,PSS012859,Alcoholism,East Asian,Train: East Asian-only,0.796775621477126,156,19347,19503,0.7514136217406964,0.8356702447987514
PPM037144,PGS018962,PSS012858,Alcoholism,East Asian,Train: East Asian-only,0.796239859621779,156,19347,19503,0.7508522530524097,0.8351741889551654
PPM037145,PGS018963,PSS012860,Alcoholism,East Asian,Train: East Asian-only,0.782413426583065,156,19347,19503,0.7364082706486567,0.8223264653247753
PPM037146,PGS018964,PSS012861,Alcoholism,East Asian,Train: East Asian-only,0.815851327907461,156,19347,19503,0.7714874796412777,0.8532407152317318
PPM037147,PGS018965,PSS012862,Alcoholism,East Asian,Train: East Asian-only,0.797508856471486,156,19347,19503,0.7521821098397607,0.8363489181454831
PPM037148,PGS018966,PSS012874,Parasomnia,East Asian,Train: East Asian-only,0.58291669258522,160,16076,16236,0.5357622614399677,0.6286017267950463
PPM037149,PGS018967,PSS012873,Parasomnia,East Asian,Train: East Asian-only,0.582975398108982,160,16076,16236,0.5358198809913662,0.6286603866502284
PPM037150,PGS018968,PSS012875,Parasomnia,East Asian,Train: East Asian-only,0.584121127768102,160,16076,16236,0.5369445800070372,0.6298050367371417
PPM037151,PGS018969,PSS012876,Parasomnia,East Asian,Train: East Asian-only,0.583521242846479,160,16076,16236,0.5363556675007907,0.6292057617468159
PPM037152,PGS018970,PSS012877,Parasomnia,East Asian,Train: East Asian-only,0.583339294600647,160,16076,16236,0.5361770641393506,0.6290239790810052
PPM037153,PGS018971,PSS012879,Sleep related movement disorders,East Asian,Train: East Asian-only,0.59938193969271,128,16076,16204,0.5463172480048556,0.6502138541251031
PPM037154,PGS018972,PSS012878,Sleep related movement disorders,East Asian,Train: East Asian-only,0.593661066963175,128,16076,16204,0.5407018750920743,0.644528353566577
PPM037155,PGS018973,PSS012880,Sleep related movement disorders,East Asian,Train: East Asian-only,0.592863099496143,128,16076,16204,0.5399193171666358,0.6437345129856675
PPM037156,PGS018974,PSS012881,Sleep related movement disorders,East Asian,Train: East Asian-only,0.593622675105748,128,16076,16204,0.5406642207405377,0.6444901647761365
PPM037157,PGS018975,PSS012882,Sleep related movement disorders,East Asian,Train: East Asian-only,0.594296719488679,128,16076,16204,0.5413253737947941,0.6451605775620827
PPM037158,PGS018976,PSS012869,Organic or persistent insomnia,East Asian,Train: East Asian-only,0.636931010753315,1195,16076,17271,0.6193221071687962,0.6541802052631919
PPM037159,PGS018977,PSS012868,Organic or persistent insomnia,East Asian,Train: East Asian-only,0.637669865211376,1195,16076,17271,0.6200622788333772,0.6549155840212071
PPM037160,PGS018978,PSS012870,Organic or persistent insomnia,East Asian,Train: East Asian-only,0.638866794858314,1195,16076,17271,0.6212614602423593,0.6561067607613452
PPM037161,PGS018979,PSS012871,Organic or persistent insomnia,East Asian,Train: East Asian-only,0.637370762934638,1195,16076,17271,0.6197626366391134,0.6546178957127105
PPM037162,PGS018980,PSS012872,Organic or persistent insomnia,East Asian,Train: East Asian-only,0.636650804078118,1195,16076,17271,0.6190414154613897,0.6539013016708872
PPM037163,PGS018981,PSS012884,Other cerebral degenerations,East Asian,Train: East Asian-only,0.643311642868211,282,18353,18635,0.607431586682238,0.6776525997834466
PPM037164,PGS018982,PSS012883,Other cerebral degenerations,East Asian,Train: East Asian-only,0.639317668126223,282,18353,18635,0.6034405673403538,0.6737040411891992
PPM037165,PGS018983,PSS012885,Other cerebral degenerations,East Asian,Train: East Asian-only,0.638507705273994,282,18353,18635,0.6026315979150046,0.6729028594872336
PPM037166,PGS018984,PSS012886,Other cerebral degenerations,East Asian,Train: East Asian-only,0.638565283740112,282,18353,18635,0.6026891013870739,0.6729598184850464
PPM037167,PGS018985,PSS012887,Other cerebral degenerations,East Asian,Train: East Asian-only,0.639414276290849,282,18353,18635,0.6035370658611695,0.6737995923473585
PPM037168,PGS018986,PSS012889,Migraine,East Asian,Train: East Asian-only,0.763748987565522,654,18010,18664,0.7414777702159823,0.7846587904340736
PPM037169,PGS018987,PSS012888,Migraine,East Asian,Train: East Asian-only,0.763716640602316,654,18010,18664,0.7414447419935435,0.7846273216049608
PPM037170,PGS018988,PSS012890,Migraine,East Asian,Train: East Asian-only,0.760134532802877,654,18010,18664,0.7377884491867918,0.7811411629780487
PPM037171,PGS018989,PSS012891,Migraine,East Asian,Train: East Asian-only,0.762855243519146,654,18010,18664,0.7405652780976949,0.7837892318534929
PPM037172,PGS018990,PSS012892,Migraine,East Asian,Train: East Asian-only,0.763348173882332,654,18010,18664,0.741068529407953,0.7842688429369554
PPM037173,PGS018991,PSS012894,Epilepsy,East Asian,Train: East Asian-only,0.700836220480115,123,18353,18476,0.646356378293215,0.7501672992260939
PPM037174,PGS018992,PSS012893,Epilepsy,East Asian,Train: East Asian-only,0.700663899789981,123,18353,18476,0.6461819211006378,0.7500022681399268
PPM037175,PGS018993,PSS012895,Epilepsy,East Asian,Train: East Asian-only,0.701523288321751,123,18353,18476,0.6470520657888033,0.7508251900315689
PPM037176,PGS018994,PSS012896,Epilepsy,East Asian,Train: East Asian-only,0.700272302129113,123,18353,18476,0.6457855060191826,0.7496271940942972
PPM037177,PGS018995,PSS012897,Epilepsy,East Asian,Train: East Asian-only,0.700600553109547,123,18353,18476,0.6461177915761428,0.7499415983477815
PPM037178,PGS018996,PSS012899,Facial nerve disorders CN7,East Asian,Train: East Asian-only,0.673065892095392,178,18119,18297,0.6278131268327926,0.7153115374987296
PPM037179,PGS018997,PSS012898,Facial nerve disorders CN7,East Asian,Train: East Asian-only,0.671759299165132,178,18119,18297,0.6265001855886609,0.714037388340298
PPM037180,PGS018998,PSS012900,Facial nerve disorders CN7,East Asian,Train: East Asian-only,0.67501244890986,178,18119,18297,0.6297699945554841,0.7172088205285575
PPM037181,PGS018999,PSS012901,Facial nerve disorders CN7,East Asian,Train: East Asian-only,0.673033645853164,178,18119,18297,0.627780718388753,0.7152800980432991
PPM037182,PGS019000,PSS012902,Facial nerve disorders CN7,East Asian,Train: East Asian-only,0.671711859981855,178,18119,18297,0.6264525245449407,0.7139911176058551
PPM037183,PGS019001,PSS012904,Inflammatory and toxic neuropathy,East Asian,Train: East Asian-only,0.605420538319962,669,18375,19044,0.5821484137217307,0.6282242750358168
PPM037184,PGS019002,PSS012903,Inflammatory and toxic neuropathy,East Asian,Train: East Asian-only,0.606184720824055,669,18375,19044,0.5829101313048386,0.6289871839598071
PPM037185,PGS019003,PSS012905,Inflammatory and toxic neuropathy,East Asian,Train: East Asian-only,0.60195243179484,669,18375,19044,0.578692421985374,0.6247609625155061
PPM037186,PGS019004,PSS012906,Inflammatory and toxic neuropathy,East Asian,Train: East Asian-only,0.604800097617522,669,18375,19044,0.5815300286983777,0.6276048105757523
PPM037187,PGS019005,PSS012907,Inflammatory and toxic neuropathy,East Asian,Train: East Asian-only,0.606759850726539,669,18375,19044,0.5834834549220558,0.6295613035021151
PPM037188,PGS019006,PSS012909,Retinal detachments and defects,East Asian,Train: East Asian-only,0.64518254909714,216,17422,17638,0.6041182554668161,0.6842138571742022
PPM037189,PGS019007,PSS012908,Retinal detachments and defects,East Asian,Train: East Asian-only,0.644045204658223,216,17422,17638,0.6029823009137228,0.6830931528213143
PPM037190,PGS019008,PSS012910,Retinal detachments and defects,East Asian,Train: East Asian-only,0.64402208574089,216,17422,17638,0.6029592133476935,0.6830703687356308
PPM037191,PGS019009,PSS012911,Retinal detachments and defects,East Asian,Train: East Asian-only,0.644183918162221,216,17422,17638,0.6031208289010782,0.6832298544812299
PPM037192,PGS019010,PSS012912,Retinal detachments and defects,East Asian,Train: East Asian-only,0.644560995675965,216,17422,17638,0.6034974245665875,0.6836014382800552
PPM037193,PGS019011,PSS012934,Other retinal disorders,East Asian,Train: East Asian-only,0.560049174662585,1281,17362,18643,0.5431957461011863,0.5767652843552723
PPM037194,PGS019012,PSS012933,Other retinal disorders,East Asian,Train: East Asian-only,0.566211429646933,1281,17362,18643,0.5493265435889183,0.58294399223768
PPM037195,PGS019013,PSS012935,Other retinal disorders,East Asian,Train: East Asian-only,0.563231355528836,1281,17362,18643,0.5463612655162772,0.5799563985072868
PPM037196,PGS019014,PSS012936,Other retinal disorders,East Asian,Train: East Asian-only,0.563366557974152,1281,17362,18643,0.5464957797537984,0.5800919598540338
PPM037197,PGS019015,PSS012937,Other retinal disorders,East Asian,Train: East Asian-only,0.562314478819528,1281,17362,18643,0.5454490982859757,0.5790370434585805
PPM037198,PGS019016,PSS012924,Degeneration of macula and posterior pole of retina,East Asian,Train: East Asian-only,0.58428402568808,563,17362,17925,0.5590459286800232,0.6090876855884332
PPM037199,PGS019017,PSS012923,Degeneration of macula and posterior pole of retina,East Asian,Train: East Asian-only,0.585983087541584,563,17362,17925,0.560733690644933,0.6107885305495677
PPM037200,PGS019018,PSS012925,Degeneration of macula and posterior pole of retina,East Asian,Train: East Asian-only,0.584256812871785,563,17362,17925,0.5590188999772384,0.6090604408529655
PPM037201,PGS019019,PSS012926,Degeneration of macula and posterior pole of retina,East Asian,Train: East Asian-only,0.586620440344289,563,17362,17925,0.5613669039649327,0.6114264456164985
PPM037202,PGS019020,PSS012927,Degeneration of macula and posterior pole of retina,East Asian,Train: East Asian-only,0.585466657854898,563,17362,17925,0.5602206548388884,0.6102716025949055
PPM037203,PGS019021,PSS012929,Peripheral retinal degenerations,East Asian,Train: East Asian-only,0.666011500211189,168,17362,17530,0.6193669015623186,0.7096199246620871
PPM037204,PGS019022,PSS012928,Peripheral retinal degenerations,East Asian,Train: East Asian-only,0.665875735733759,168,17362,17530,0.6192307433124487,0.7094874003690844
PPM037205,PGS019023,PSS012930,Peripheral retinal degenerations,East Asian,Train: East Asian-only,0.665985444402389,168,17362,17530,0.6193407697925984,0.7095944911369381
PPM037206,PGS019024,PSS012931,Peripheral retinal degenerations,East Asian,Train: East Asian-only,0.665918590682443,168,17362,17530,0.6192737220169763,0.7095292331312977
PPM037207,PGS019025,PSS012932,Peripheral retinal degenerations,East Asian,Train: East Asian-only,0.667175097777851,168,17362,17530,0.6205340796793992,0.7107555239043417
PPM037208,PGS019026,PSS012914,Macular puckering of retina,East Asian,Train: East Asian-only,0.658450087355527,192,17362,17554,0.6148585371207556,0.6995189666402126
PPM037209,PGS019027,PSS012913,Macular puckering of retina,East Asian,Train: East Asian-only,0.66466906894367,192,17362,17554,0.621092002300034,0.7056099378079915
PPM037210,PGS019028,PSS012915,Macular puckering of retina,East Asian,Train: East Asian-only,0.656237100660446,192,17362,17554,0.6126427490382383,0.6973489394194101
PPM037211,PGS019029,PSS012916,Macular puckering of retina,East Asian,Train: East Asian-only,0.661637424163883,192,17362,17554,0.6180520737497761,0.7026420429037291
PPM037212,PGS019030,PSS012917,Macular puckering of retina,East Asian,Train: East Asian-only,0.657937713589064,192,17362,17554,0.6143454054562764,0.6990166598299871
PPM037213,PGS019031,PSS012919,Macular degeneration senile of retina NOS,East Asian,Train: East Asian-only,0.590182876514273,539,17362,17901,0.5643600326466369,0.6155178528170709
PPM037214,PGS019032,PSS012918,Macular degeneration senile of retina NOS,East Asian,Train: East Asian-only,0.5932178884686,539,17362,17901,0.5673768502545715,0.6185531160664073
PPM037215,PGS019033,PSS012920,Macular degeneration senile of retina NOS,East Asian,Train: East Asian-only,0.588564068117115,539,17362,17901,0.5627514454300312,0.6138983555204857
PPM037216,PGS019034,PSS012921,Macular degeneration senile of retina NOS,East Asian,Train: East Asian-only,0.591099941248871,539,17362,17901,0.5652714663604468,0.6164351366851213
PPM037217,PGS019035,PSS012922,Macular degeneration senile of retina NOS,East Asian,Train: East Asian-only,0.592572138970678,539,17362,17901,0.5667348658769616,0.6179074269229932
PPM037218,PGS019036,PSS012944,Glaucoma,East Asian,Train: East Asian-only,0.590976715217446,818,17422,18240,0.5699153668501534,0.6117093761791134
PPM037219,PGS019037,PSS012943,Glaucoma,East Asian,Train: East Asian-only,0.601179858869389,818,17422,18240,0.5800816996368112,0.621908899169141
PPM037220,PGS019038,PSS012945,Glaucoma,East Asian,Train: East Asian-only,0.599811482488908,818,17422,18240,0.5787175725404071,0.6205417347458984
PPM037221,PGS019039,PSS012946,Glaucoma,East Asian,Train: East Asian-only,0.595840166677941,818,17422,18240,0.574759797976501,0.6165726594694086
PPM037222,PGS019040,PSS012947,Glaucoma,East Asian,Train: East Asian-only,0.587688850816451,818,17422,18240,0.566641871991895,0.6084200271482966
PPM037223,PGS019041,PSS012939,Open angle glaucoma,East Asian,Train: East Asian-only,0.672616997665787,192,17422,17614,0.62907334193005,0.7133779987025177
PPM037224,PGS019042,PSS012938,Open angle glaucoma,East Asian,Train: East Asian-only,0.676837595186163,192,17422,17614,0.6333180524018612,0.7174960298535451
PPM037225,PGS019043,PSS012940,Open angle glaucoma,East Asian,Train: East Asian-only,0.668541092679754,192,17422,17614,0.6249785463133121,0.7093963232151275
PPM037226,PGS019044,PSS012941,Open angle glaucoma,East Asian,Train: East Asian-only,0.678667178471664,192,17422,17614,0.6351595393804131,0.7192795624220732
PPM037227,PGS019045,PSS012942,Open angle glaucoma,East Asian,Train: East Asian-only,0.661720812765469,192,17422,17614,0.6181361992632802,0.7027232342022611
PPM037228,PGS019046,PSS012949,Cataract,East Asian,Train: East Asian-only,0.587379975059685,1749,17544,19293,0.5727301740141661,0.601876641847428
PPM037229,PGS019047,PSS012948,Cataract,East Asian,Train: East Asian-only,0.587410120616119,1749,17544,19293,0.5727602585871664,0.6019067915450149
PPM037230,PGS019048,PSS012950,Cataract,East Asian,Train: East Asian-only,0.587208943837883,1749,17544,19293,0.5725594901287563,0.6017055857360452
PPM037231,PGS019049,PSS012951,Cataract,East Asian,Train: East Asian-only,0.587287289694821,1749,17544,19293,0.5726376765940318,0.6017839432887119
PPM037232,PGS019050,PSS012952,Cataract,East Asian,Train: East Asian-only,0.587366482886319,1749,17544,19293,0.5727167091580421,0.6018631477967491
PPM037233,PGS019051,PSS012954,Visual disturbances,East Asian,Train: East Asian-only,0.591821974701867,496,19165,19661,0.5649371238657013,0.6181683518914363
PPM037234,PGS019052,PSS012953,Visual disturbances,East Asian,Train: East Asian-only,0.593723121786186,496,19165,19661,0.5668261893282238,0.6200693829752076
PPM037235,PGS019053,PSS012955,Visual disturbances,East Asian,Train: East Asian-only,0.592283059676999,496,19165,19661,0.5653952312140939,0.6186294598720901
PPM037236,PGS019054,PSS012956,Visual disturbances,East Asian,Train: East Asian-only,0.59266440419784,496,19165,19661,0.5657741360179196,0.6190107986883121
PPM037237,PGS019055,PSS012957,Visual disturbances,East Asian,Train: East Asian-only,0.602757041986821,496,19165,19661,0.5758098002178271,0.629095109810448
PPM037238,PGS019056,PSS012959,Keratitis,East Asian,Train: East Asian-only,0.642501650394357,340,16930,17270,0.6098268401551287,0.6739033452549495
PPM037239,PGS019057,PSS012958,Keratitis,East Asian,Train: East Asian-only,0.645163823355686,340,16930,17270,0.6124902150278266,0.6765374066408014
PPM037240,PGS019058,PSS012960,Keratitis,East Asian,Train: East Asian-only,0.642394114172544,340,16930,17270,0.6097192832040186,0.6737969145647018
PPM037241,PGS019059,PSS012961,Keratitis,East Asian,Train: East Asian-only,0.641930787672423,340,16930,17270,0.6092558920418333,0.6733383247151667
PPM037242,PGS019060,PSS012962,Keratitis,East Asian,Train: East Asian-only,0.643035509537542,340,16930,17270,0.6103608341456328,0.6744316815725755
PPM037243,PGS019061,PSS012964,Uveitis noninfectious or NOS,East Asian,Train: East Asian-only,0.694775823242764,128,16930,17058,0.6413310963019074,0.7434426276055726
PPM037244,PGS019062,PSS012963,Uveitis noninfectious or NOS,East Asian,Train: East Asian-only,0.684144731984643,128,16930,17058,0.6306065831138853,0.7332061911357508
PPM037245,PGS019063,PSS012965,Uveitis noninfectious or NOS,East Asian,Train: East Asian-only,0.696228957471943,128,16930,17058,0.6427998785708819,0.7448386151287143
PPM037246,PGS019064,PSS012966,Uveitis noninfectious or NOS,East Asian,Train: East Asian-only,0.69329130980508,128,16930,17058,0.6398313177939022,0.742015693934015
PPM037247,PGS019065,PSS012967,Uveitis noninfectious or NOS,East Asian,Train: East Asian-only,0.695750886001181,128,16930,17058,0.6423165817669758,0.7443794303271989
PPM037248,PGS019066,PSS012974,Other disorders of eye,East Asian,Train: East Asian-only,0.608422229227848,854,16774,17628,0.5877290606553324,0.6287328588968781
PPM037249,PGS019067,PSS012973,Other disorders of eye,East Asian,Train: East Asian-only,0.611286802453557,854,16774,17628,0.5905882890513233,0.6315916406685677
PPM037250,PGS019068,PSS012975,Other disorders of eye,East Asian,Train: East Asian-only,0.608756121118638,854,16774,17628,0.5880622815589471,0.6290661262564661
PPM037251,PGS019069,PSS012976,Other disorders of eye,East Asian,Train: East Asian-only,0.607877656649957,854,16774,17628,0.5871856095724306,0.628189276366639
PPM037252,PGS019070,PSS012977,Other disorders of eye,East Asian,Train: East Asian-only,0.607985161042977,854,16774,17628,0.5872928899073594,0.6282965881172164
PPM037253,PGS019071,PSS012969,Disorders of iris and ciliary body,East Asian,Train: East Asian-only,0.701897673718098,114,16774,16888,0.6452291300904389,0.7529798025179505
PPM037254,PGS019072,PSS012968,Disorders of iris and ciliary body,East Asian,Train: East Asian-only,0.682921459485126,114,16774,16888,0.6260762261484263,0.7347856664784568
