performance_id,pgs_id,sampleset_id,reported_trait,auc_parsed_single,auc_parsed_ci_lower,auc_parsed_ci_upper,auc_native,ci_native_lower,ci_native_upper,auc_native_evaldf,ci_native_lower_evaldf,ci_native_upper_evaldf,auc_native_any,ci_native_lower_any,ci_native_upper_any,auc_single,reported_ci_lower,reported_ci_upper,auc,estimate_ci_lower,estimate_ci_upper,ancestry_eval,train_bucket,ci_lo_logit,ci_hi_logit,ci_lower_inferred,ci_upper_inferred,ci_lower_final,ci_upper_final,has_ci_final,ci_source_final
PPM037739,PGS019557,PSS013460,Noninflammatory disorders of ovary fallopian tube and broad ligament,0.815699216478862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815699216478862,NA,NA,0.815699216478862,NA,NA,East Asian,Train: East Asian-only,0.7575393552539212,0.8624413820157953,0.7575393552539212,0.8624413820157953,0.7575393552539212,0.8624413820157953,TRUE,inferred_hm
PPM037740,PGS019558,PSS013459,Noninflammatory disorders of ovary fallopian tube and broad ligament,0.815415709183532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815415709183532,NA,NA,0.815415709183532,NA,NA,East Asian,Train: East Asian-only,0.7572370379556785,0.8621891804532917,0.7572370379556785,0.8621891804532917,0.7572370379556785,0.8621891804532917,TRUE,inferred_hm
PPM037741,PGS019559,PSS013461,Noninflammatory disorders of ovary fallopian tube and broad ligament,0.814980481187187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814980481187187,NA,NA,0.814980481187187,NA,NA,East Asian,Train: East Asian-only,0.7567730294535358,0.8618019083401702,0.7567730294535358,0.8618019083401702,0.7567730294535358,0.8618019083401702,TRUE,inferred_hm
PPM037742,PGS019560,PSS013462,Noninflammatory disorders of ovary fallopian tube and broad ligament,0.816326033389629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816326033389629,NA,NA,0.816326033389629,NA,NA,East Asian,Train: East Asian-only,0.7582079350827836,0.8629987949993208,0.7582079350827836,0.8629987949993208,0.7582079350827836,0.8629987949993208,TRUE,inferred_hm
PPM037743,PGS019561,PSS013463,Noninflammatory disorders of ovary fallopian tube and broad ligament,0.815299426894432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815299426894432,NA,NA,0.815299426894432,NA,NA,East Asian,Train: East Asian-only,0.7571130548703655,0.8620857230442325,0.7571130548703655,0.8620857230442325,0.7571130548703655,0.8620857230442325,TRUE,inferred_hm
PPM037744,PGS019562,PSS013470,Disorders of menstruation and other abnormal bleeding from female genital tract,0.903331410049451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903331410049451,NA,NA,0.903331410049451,NA,NA,East Asian,Train: East Asian-only,0.8892058966814521,0.9158264908078467,0.8892058966814521,0.9158264908078467,0.8892058966814521,0.9158264908078467,TRUE,inferred_hm
PPM037745,PGS019563,PSS013469,Disorders of menstruation and other abnormal bleeding from female genital tract,0.903339268342321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903339268342321,NA,NA,0.903339268342321,NA,NA,East Asian,Train: East Asian-only,0.8892141962439087,0.9158338710210742,0.8892141962439087,0.9158338710210742,0.8892141962439087,0.9158338710210742,TRUE,inferred_hm
PPM037746,PGS019564,PSS013471,Disorders of menstruation and other abnormal bleeding from female genital tract,0.90332235303394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90332235303394,NA,NA,0.90332235303394,NA,NA,East Asian,Train: East Asian-only,0.8891963311192175,0.9158179847640344,0.8891963311192175,0.9158179847640344,0.8891963311192175,0.9158179847640344,TRUE,inferred_hm
PPM037747,PGS019565,PSS013472,Disorders of menstruation and other abnormal bleeding from female genital tract,0.903456743161154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903456743161154,NA,NA,0.903456743161154,NA,NA,East Asian,Train: East Asian-only,0.8893382710513469,0.9159441955553499,0.8893382710513469,0.9159441955553499,0.8893382710513469,0.9159441955553499,TRUE,inferred_hm
PPM037748,PGS019566,PSS013473,Disorders of menstruation and other abnormal bleeding from female genital tract,0.903372033427846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903372033427846,NA,NA,0.903372033427846,NA,NA,East Asian,Train: East Asian-only,0.8892488015048817,0.9158646424504145,0.8892488015048817,0.9158646424504145,0.8892488015048817,0.9158646424504145,TRUE,inferred_hm
PPM037749,PGS019567,PSS013465,Irregular menstrual cycle,0.90398309142423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90398309142423,NA,NA,0.90398309142423,NA,NA,East Asian,Train: East Asian-only,0.8754865168717513,0.926505332951885,0.8754865168717513,0.926505332951885,0.8754865168717513,0.926505332951885,TRUE,inferred_hm
PPM037750,PGS019568,PSS013464,Irregular menstrual cycle,0.905442756972364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905442756972364,NA,NA,0.905442756972364,NA,NA,East Asian,Train: East Asian-only,0.8770922689971942,0.9277921552809557,0.8770922689971942,0.9277921552809557,0.8770922689971942,0.9277921552809557,TRUE,inferred_hm
PPM037751,PGS019569,PSS013466,Irregular menstrual cycle,0.905401207698883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905401207698883,NA,NA,0.905401207698883,NA,NA,East Asian,Train: East Asian-only,0.8770465355944055,0.9277555524304578,0.8770465355944055,0.9277555524304578,0.8770465355944055,0.9277555524304578,TRUE,inferred_hm
PPM037752,PGS019570,PSS013467,Irregular menstrual cycle,0.904211117794169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904211117794169,NA,NA,0.904211117794169,NA,NA,East Asian,Train: East Asian-only,0.8757372423584991,0.9267064834941539,0.8757372423584991,0.9267064834941539,0.8757372423584991,0.9267064834941539,TRUE,inferred_hm
PPM037753,PGS019571,PSS013468,Irregular menstrual cycle,0.904006339232011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904006339232011,NA,NA,0.904006339232011,NA,NA,East Asian,Train: East Asian-only,0.8755120768464641,0.9265258428208115,0.8755120768464641,0.9265258428208115,0.8755120768464641,0.9265258428208115,TRUE,inferred_hm
PPM037754,PGS019572,PSS013475,Cellulitis and abscess of fingers toes,0.576107946026987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576107946026987,NA,NA,0.576107946026987,NA,NA,East Asian,Train: East Asian-only,0.5267284332546028,0.6240130120256462,0.5267284332546028,0.6240130120256462,0.5267284332546028,0.6240130120256462,TRUE,inferred_hm
PPM037755,PGS019573,PSS013474,Cellulitis and abscess of fingers toes,0.582246554142284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582246554142284,NA,NA,0.582246554142284,NA,NA,East Asian,Train: East Asian-only,0.5327384545925633,0.6301507776511039,0.5327384545925633,0.6301507776511039,0.5327384545925633,0.6301507776511039,TRUE,inferred_hm
PPM037756,PGS019574,PSS013476,Cellulitis and abscess of fingers toes,0.574573487449824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574573487449824,NA,NA,0.574573487449824,NA,NA,East Asian,Train: East Asian-only,0.5252275646728838,0.6224770833224047,0.5252275646728838,0.6224770833224047,0.5252275646728838,0.6224770833224047,TRUE,inferred_hm
PPM037757,PGS019575,PSS013477,Cellulitis and abscess of fingers toes,0.577967790298399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577967790298399,NA,NA,0.577967790298399,NA,NA,East Asian,Train: East Asian-only,0.5285483391141653,0.6258737382797347,0.5285483391141653,0.6258737382797347,0.5285483391141653,0.6258737382797347,TRUE,inferred_hm
PPM037758,PGS019576,PSS013478,Cellulitis and abscess of fingers toes,0.57414673308507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57414673308507,NA,NA,0.57414673308507,NA,NA,East Asian,Train: East Asian-only,0.5248102546405559,0.6220498009355809,0.5248102546405559,0.6220498009355809,0.5248102546405559,0.6220498009355809,TRUE,inferred_hm
PPM037759,PGS019577,PSS013480,Carbuncle and furuncle,0.681523183942151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681523183942151,NA,NA,0.681523183942151,NA,NA,East Asian,Train: East Asian-only,0.6388284468854186,0.7213721800243947,0.6388284468854186,0.7213721800243947,0.6388284468854186,0.7213721800243947,TRUE,inferred_hm
PPM037760,PGS019578,PSS013479,Carbuncle and furuncle,0.678931826030574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678931826030574,NA,NA,0.678931826030574,NA,NA,East Asian,Train: East Asian-only,0.6362183945083244,0.7188463438116656,0.6362183945083244,0.7188463438116656,0.6362183945083244,0.7188463438116656,TRUE,inferred_hm
PPM037761,PGS019579,PSS013481,Carbuncle and furuncle,0.676144819469014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676144819469014,NA,NA,0.676144819469014,NA,NA,East Asian,Train: East Asian-only,0.6334132287938387,0.7161276793279678,0.6334132287938387,0.7161276793279678,0.6334132287938387,0.7161276793279678,TRUE,inferred_hm
PPM037762,PGS019580,PSS013482,Carbuncle and furuncle,0.678059582625611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678059582625611,NA,NA,0.678059582625611,NA,NA,East Asian,Train: East Asian-only,0.6353402516017065,0.7179957256203625,0.6353402516017065,0.7179957256203625,0.6353402516017065,0.7179957256203625,TRUE,inferred_hm
PPM037763,PGS019581,PSS013483,Carbuncle and furuncle,0.678203359011044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678203359011044,NA,NA,0.678203359011044,NA,NA,East Asian,Train: East Asian-only,0.6354849868462913,0.7181359522535117,0.6354849868462913,0.7181359522535117,0.6354849868462913,0.7181359522535117,TRUE,inferred_hm
PPM037764,PGS019582,PSS013485,Disorder of skin and subcutaneous tissue NOS,0.74983027045241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74983027045241,NA,NA,0.74983027045241,NA,NA,East Asian,Train: East Asian-only,0.7213935436292616,0.7762647072075826,0.7213935436292616,0.7762647072075826,0.7213935436292616,0.7762647072075826,TRUE,inferred_hm
PPM037765,PGS019583,PSS013484,Disorder of skin and subcutaneous tissue NOS,0.750779406081567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750779406081567,NA,NA,0.750779406081567,NA,NA,East Asian,Train: East Asian-only,0.722363319653035,0.7771842111968343,0.722363319653035,0.7771842111968343,0.722363319653035,0.7771842111968343,TRUE,inferred_hm
PPM037766,PGS019584,PSS013486,Disorder of skin and subcutaneous tissue NOS,0.750496940118716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750496940118716,NA,NA,0.750496940118716,NA,NA,East Asian,Train: East Asian-only,0.7220746893237093,0.7769105863590573,0.7220746893237093,0.7769105863590573,0.7220746893237093,0.7769105863590573,TRUE,inferred_hm
PPM037767,PGS019585,PSS013487,Disorder of skin and subcutaneous tissue NOS,0.750652796338041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750652796338041,NA,NA,0.750652796338041,NA,NA,East Asian,Train: East Asian-only,0.7222339445770479,0.7770615666873092,0.7222339445770479,0.7770615666873092,0.7222339445770479,0.7770615666873092,TRUE,inferred_hm
PPM037768,PGS019586,PSS013488,Disorder of skin and subcutaneous tissue NOS,0.749813647455482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749813647455482,NA,NA,0.749813647455482,NA,NA,East Asian,Train: East Asian-only,0.7213765609896943,0.776248601244777,0.7213765609896943,0.776248601244777,0.7213765609896943,0.776248601244777,TRUE,inferred_hm
PPM037769,PGS019587,PSS013502,Erythematous conditions,0.747315921940216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747315921940216,NA,NA,0.747315921940216,NA,NA,East Asian,Train: East Asian-only,0.7274436721121638,0.7662049389718041,0.7274436721121638,0.7662049389718041,0.7274436721121638,0.7662049389718041,TRUE,inferred_hm
PPM037770,PGS019588,PSS013501,Erythematous conditions,0.748491440706498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748491440706498,NA,NA,0.748491440706498,NA,NA,East Asian,Train: East Asian-only,0.7286385559483622,0.7673556277346693,0.7286385559483622,0.7673556277346693,0.7286385559483622,0.7673556277346693,TRUE,inferred_hm
PPM037771,PGS019589,PSS013503,Erythematous conditions,0.746115430089369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746115430089369,NA,NA,0.746115430089369,NA,NA,East Asian,Train: East Asian-only,0.7262236344448298,0.765029567551244,0.7262236344448298,0.765029567551244,0.7262236344448298,0.765029567551244,TRUE,inferred_hm
PPM037772,PGS019590,PSS013504,Erythematous conditions,0.74866374177672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74866374177672,NA,NA,0.74866374177672,NA,NA,East Asian,Train: East Asian-only,0.7288137142823424,0.7675242699996506,0.7288137142823424,0.7675242699996506,0.7288137142823424,0.7675242699996506,TRUE,inferred_hm
PPM037773,PGS019591,PSS013505,Erythematous conditions,0.754151544076569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754151544076569,NA,NA,0.754151544076569,NA,NA,East Asian,Train: East Asian-only,0.7343950621693286,0.772892928128639,0.7343950621693286,0.772892928128639,0.7343950621693286,0.772892928128639,TRUE,inferred_hm
PPM037774,PGS019592,PSS013506,Erythematous conditions,0.746895872015188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746895872015188,NA,NA,0.746895872015188,NA,NA,East Asian,Train: East Asian-only,0.7270167566850502,0.7657937058346544,0.7270167566850502,0.7657937058346544,0.7270167566850502,0.7657937058346544,TRUE,inferred_hm
PPM037775,PGS019593,PSS013496,Lupus localized and systemic,0.869279296686563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869279296686563,NA,NA,0.869279296686563,NA,NA,East Asian,Train: East Asian-only,0.84581501378091,0.8896386453327146,0.84581501378091,0.8896386453327146,0.84581501378091,0.8896386453327146,TRUE,inferred_hm
PPM037776,PGS019594,PSS013495,Lupus localized and systemic,0.872166366551196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872166366551196,NA,NA,0.872166366551196,NA,NA,East Asian,Train: East Asian-only,0.848874128682039,0.8923240582865862,0.848874128682039,0.8923240582865862,0.848874128682039,0.8923240582865862,TRUE,inferred_hm
PPM037777,PGS019595,PSS013497,Lupus localized and systemic,0.864020107518644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864020107518644,NA,NA,0.864020107518644,NA,NA,East Asian,Train: East Asian-only,0.840252225417521,0.8847368089894728,0.840252225417521,0.8847368089894728,0.840252225417521,0.8847368089894728,TRUE,inferred_hm
PPM037778,PGS019596,PSS013498,Lupus localized and systemic,0.867504880852807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867504880852807,NA,NA,0.867504880852807,NA,NA,East Asian,Train: East Asian-only,0.8439367704997046,0.8879862201749491,0.8439367704997046,0.8879862201749491,0.8439367704997046,0.8879862201749491,TRUE,inferred_hm
PPM037779,PGS019597,PSS013499,Lupus localized and systemic,0.877848079256631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877848079256631,NA,NA,0.877848079256631,NA,NA,East Asian,Train: East Asian-only,0.8549060538909905,0.8975970662962067,0.8549060538909905,0.8975970662962067,0.8549060538909905,0.8975970662962067,TRUE,inferred_hm
PPM037780,PGS019598,PSS013500,Lupus localized and systemic,0.866763372961474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866763372961474,NA,NA,0.866763372961474,NA,NA,East Asian,Train: East Asian-only,0.8431522986735988,0.8872952582292984,0.8431522986735988,0.8872952582292984,0.8431522986735988,0.8872952582292984,TRUE,inferred_hm
PPM037781,PGS019599,PSS013490,Systemic lupus erythematosus,0.873026602139368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873026602139368,NA,NA,0.873026602139368,NA,NA,East Asian,Train: East Asian-only,0.8494002696291832,0.89341151827388,0.8494002696291832,0.89341151827388,0.8494002696291832,0.89341151827388,TRUE,inferred_hm
PPM037782,PGS019600,PSS013489,Systemic lupus erythematosus,0.875347136264029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875347136264029,NA,NA,0.875347136264029,NA,NA,East Asian,Train: East Asian-only,0.8518648162780755,0.8955634080083706,0.8518648162780755,0.8955634080083706,0.8518648162780755,0.8955634080083706,TRUE,inferred_hm
PPM037783,PGS019601,PSS013491,Systemic lupus erythematosus,0.867433319364284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867433319364284,NA,NA,0.867433319364284,NA,NA,East Asian,Train: East Asian-only,0.8434704804584763,0.8882139090722682,0.8434704804584763,0.8882139090722682,0.8434704804584763,0.8882139090722682,TRUE,inferred_hm
PPM037784,PGS019602,PSS013492,Systemic lupus erythematosus,0.870124653537918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870124653537918,NA,NA,0.870124653537918,NA,NA,East Asian,Train: East Asian-only,0.8463218900645307,0.8907167340375972,0.8463218900645307,0.8907167340375972,0.8463218900645307,0.8907167340375972,TRUE,inferred_hm
PPM037785,PGS019603,PSS013493,Systemic lupus erythematosus,0.882129406250691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882129406250691,NA,NA,0.882129406250691,NA,NA,East Asian,Train: East Asian-only,0.8590835139465065,0.9018369695064626,0.8590835139465065,0.9018369695064626,0.8590835139465065,0.9018369695064626,TRUE,inferred_hm
PPM037786,PGS019604,PSS013494,Systemic lupus erythematosus,0.871858649403295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871858649403295,NA,NA,0.871858649403295,NA,NA,East Asian,Train: East Asian-only,0.8481608241181446,0.8923274369717304,0.8481608241181446,0.8923274369717304,0.8481608241181446,0.8923274369717304,TRUE,inferred_hm
PPM037787,PGS019605,PSS013526,Psoriasis and related disorders,0.794097573980272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794097573980272,NA,NA,0.794097573980272,NA,NA,East Asian,Train: East Asian-only,0.7634374842518775,0.8217119141071668,0.7634374842518775,0.8217119141071668,0.7634374842518775,0.8217119141071668,TRUE,inferred_hm
PPM037788,PGS019606,PSS013525,Psoriasis and related disorders,0.796052608193371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796052608193371,NA,NA,0.796052608193371,NA,NA,East Asian,Train: East Asian-only,0.7654633686782081,0.8235718114936221,0.7654633686782081,0.8235718114936221,0.7654633686782081,0.8235718114936221,TRUE,inferred_hm
PPM037789,PGS019607,PSS013527,Psoriasis and related disorders,0.769051275215498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769051275215498,NA,NA,0.769051275215498,NA,NA,East Asian,Train: East Asian-only,0.7375850993384333,0.7977788019982446,0.7375850993384333,0.7977788019982446,0.7375850993384333,0.7977788019982446,TRUE,inferred_hm
PPM037790,PGS019608,PSS013528,Psoriasis and related disorders,0.786003021416511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786003021416511,NA,NA,0.786003021416511,NA,NA,East Asian,Train: East Asian-only,0.7550621395391333,0.8139982264539248,0.7550621395391333,0.8139982264539248,0.7550621395391333,0.8139982264539248,TRUE,inferred_hm
PPM037791,PGS019609,PSS013529,Psoriasis and related disorders,0.809224029147783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809224029147783,NA,NA,0.809224029147783,NA,NA,East Asian,Train: East Asian-only,0.7791441260675871,0.8360690999095314,0.7791441260675871,0.8360690999095314,0.7791441260675871,0.8360690999095314,TRUE,inferred_hm
PPM037792,PGS019610,PSS013530,Psoriasis and related disorders,0.789532391362303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789532391362303,NA,NA,0.789532391362303,NA,NA,East Asian,Train: East Asian-only,0.7587114803914922,0.8173640878051508,0.7587114803914922,0.8173640878051508,0.7587114803914922,0.8173640878051508,TRUE,inferred_hm
PPM037793,PGS019611,PSS013520,Psoriasis,0.798245784457478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798245784457478,NA,NA,0.798245784457478,NA,NA,East Asian,Train: East Asian-only,0.7672436092227527,0.8260547854833749,0.7672436092227527,0.8260547854833749,0.7672436092227527,0.8260547854833749,TRUE,inferred_hm
PPM037794,PGS019612,PSS013519,Psoriasis,0.800852089442815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800852089442815,NA,NA,0.800852089442815,NA,NA,East Asian,Train: East Asian-only,0.7699492286762066,0.828528244212127,0.7699492286762066,0.828528244212127,0.7699492286762066,0.828528244212127,TRUE,inferred_hm
PPM037795,PGS019613,PSS013521,Psoriasis,0.770259897360704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770259897360704,NA,NA,0.770259897360704,NA,NA,East Asian,Train: East Asian-only,0.7383240233114808,0.7993573833006933,0.7383240233114808,0.7993573833006933,0.7383240233114808,0.7993573833006933,TRUE,inferred_hm
PPM037796,PGS019614,PSS013522,Psoriasis,0.792084494134897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792084494134897,NA,NA,0.792084494134897,NA,NA,East Asian,Train: East Asian-only,0.7608562177006496,0.8201985354309632,0.7608562177006496,0.8201985354309632,0.7608562177006496,0.8201985354309632,TRUE,inferred_hm
PPM037797,PGS019615,PSS013523,Psoriasis,0.812739369501466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812739369501466,NA,NA,0.812739369501466,NA,NA,East Asian,Train: East Asian-only,0.7823181947767437,0.8397798550780681,0.7823181947767437,0.8397798550780681,0.7823181947767437,0.8397798550780681,TRUE,inferred_hm
PPM037798,PGS019616,PSS013524,Psoriasis,0.792362903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792362903225806,NA,NA,0.792362903225806,NA,NA,East Asian,Train: East Asian-only,0.7611445842982701,0.8204634300403665,0.7611445842982701,0.8204634300403665,0.7611445842982701,0.8204634300403665,TRUE,inferred_hm
PPM037799,PGS019617,PSS013508,Psoriasis vulgaris,0.811239882697947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811239882697947,NA,NA,0.811239882697947,NA,NA,East Asian,Train: East Asian-only,0.7782275572471254,0.8403462322031703,0.7782275572471254,0.8403462322031703,0.7782275572471254,0.8403462322031703,TRUE,inferred_hm
PPM037800,PGS019618,PSS013507,Psoriasis vulgaris,0.810093521727539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810093521727539,NA,NA,0.810093521727539,NA,NA,East Asian,Train: East Asian-only,0.7770303448365189,0.8392680699789018,0.7770303448365189,0.8392680699789018,0.7770303448365189,0.8392680699789018,TRUE,inferred_hm
PPM037801,PGS019619,PSS013509,Psoriasis vulgaris,0.773482697947214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773482697947214,NA,NA,0.773482697947214,NA,NA,East Asian,Train: East Asian-only,0.7390360424307643,0.8045847546018136,0.7390360424307643,0.8045847546018136,0.7390360424307643,0.8045847546018136,TRUE,inferred_hm
PPM037802,PGS019620,PSS013510,Psoriasis vulgaris,0.798701786190349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798701786190349,NA,NA,0.798701786190349,NA,NA,East Asian,Train: East Asian-only,0.7651592354241865,0.8285270687981873,0.7651592354241865,0.8285270687981873,0.7651592354241865,0.8285270687981873,TRUE,inferred_hm
PPM037803,PGS019621,PSS013511,Psoriasis vulgaris,0.822064516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822064516129032,NA,NA,0.822064516129032,NA,NA,East Asian,Train: East Asian-only,0.7895569753942429,0.8505013505353316,0.7895569753942429,0.8505013505353316,0.7895569753942429,0.8505013505353316,TRUE,inferred_hm
PPM037804,PGS019622,PSS013512,Psoriasis vulgaris,0.802947054118902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802947054118902,NA,NA,0.802947054118902,NA,NA,East Asian,Train: East Asian-only,0.7695777189126888,0.8325354796751692,0.7695777189126888,0.8325354796751692,0.7695777189126888,0.8325354796751692,TRUE,inferred_hm
PPM037805,PGS019623,PSS013514,Psoriatic arthropathy,0.831742848613623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831742848613623,NA,NA,0.831742848613623,NA,NA,East Asian,Train: East Asian-only,0.7899128035115907,0.8666502123572011,0.7899128035115907,0.8666502123572011,0.7899128035115907,0.8666502123572011,TRUE,inferred_hm
PPM037806,PGS019624,PSS013513,Psoriatic arthropathy,0.837107134704199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837107134704199,NA,NA,0.837107134704199,NA,NA,East Asian,Train: East Asian-only,0.7956263839133494,0.8715281946655625,0.7956263839133494,0.8715281946655625,0.7956263839133494,0.8715281946655625,TRUE,inferred_hm
PPM037807,PGS019625,PSS013515,Psoriatic arthropathy,0.795241540379651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795241540379651,NA,NA,0.795241540379651,NA,NA,East Asian,Train: East Asian-only,0.751416303042545,0.8330569785366789,0.751416303042545,0.8330569785366789,0.751416303042545,0.8330569785366789,TRUE,inferred_hm
PPM037808,PGS019626,PSS013516,Psoriatic arthropathy,0.835644371081883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835644371081883,NA,NA,0.835644371081883,NA,NA,East Asian,Train: East Asian-only,0.7940668241084582,0.870199661402406,0.7940668241084582,0.870199661402406,0.7940668241084582,0.870199661402406,TRUE,inferred_hm
PPM037809,PGS019627,PSS013517,Psoriatic arthropathy,0.839831422199589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839831422199589,NA,NA,0.839831422199589,NA,NA,East Asian,Train: East Asian-only,0.7985340997591447,0.873999187425513,0.7985340997591447,0.873999187425513,0.7985340997591447,0.873999187425513,TRUE,inferred_hm
PPM037810,PGS019628,PSS013518,Psoriatic arthropathy,0.819446502888651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819446502888651,NA,NA,0.819446502888651,NA,NA,East Asian,Train: East Asian-only,0.7768726753173187,0.8554089319176867,0.7768726753173187,0.8554089319176867,0.7768726753173187,0.8554089319176867,TRUE,inferred_hm
PPM037811,PGS019629,PSS013537,Diseases of sebaceous glands,0.693676130478582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693676130478582,NA,NA,0.693676130478582,NA,NA,East Asian,Train: East Asian-only,0.6696529837288324,0.7166913848108429,0.6696529837288324,0.7166913848108429,0.6696529837288324,0.7166913848108429,TRUE,inferred_hm
PPM037812,PGS019630,PSS013536,Diseases of sebaceous glands,0.693702529917573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693702529917573,NA,NA,0.693702529917573,NA,NA,East Asian,Train: East Asian-only,0.6696796226764665,0.7167173863217318,0.6696796226764665,0.7167173863217318,0.6696796226764665,0.7167173863217318,TRUE,inferred_hm
PPM037813,PGS019631,PSS013538,Diseases of sebaceous glands,0.693687739352405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693687739352405,NA,NA,0.693687739352405,NA,NA,East Asian,Train: East Asian-only,0.66966469791041106,0.7167028187142472,0.66966469791041106,0.7167028187142472,0.66966469791041106,0.7167028187142472,TRUE,inferred_hm
