pgs_id,n_eval_rows,n_ancestries_display,n_ancestries_raw,efo_any,efo_label_any,train_bucket
PGS019232,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019233,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019234,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019235,1,1,1,HP_0002637,Cerebral ischemia,Train: East Asian-only
PGS019236,1,1,1,HP_0002637,Cerebral ischemia,Train: East Asian-only
PGS019237,1,1,1,HP_0002637,Cerebral ischemia,Train: East Asian-only
PGS019238,1,1,1,HP_0002637,Cerebral ischemia,Train: East Asian-only
PGS019239,1,1,1,HP_0002637,Cerebral ischemia,Train: East Asian-only
PGS019240,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019241,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019242,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019243,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019244,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019245,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019246,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019247,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019248,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019249,1,1,1,MONDO_0011057,cerebrovascular disorder,Train: East Asian-only
PGS019250,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019251,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019252,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019253,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019254,1,1,1,MONDO_0000944,cerebral artery occlusion,Train: East Asian-only
PGS019255,1,1,1,EFO_0003907,deep vein thrombosis,Train: East Asian-only
PGS019256,1,1,1,EFO_0003907,deep vein thrombosis,Train: East Asian-only
PGS019257,1,1,1,EFO_0003907,deep vein thrombosis,Train: East Asian-only
PGS019258,1,1,1,EFO_0003907,deep vein thrombosis,Train: East Asian-only
PGS019259,1,1,1,EFO_0003907,deep vein thrombosis,Train: East Asian-only
PGS019260,1,1,1,MONDO_0024355,respiratory tract infectious disorder,Train: East Asian-only
PGS019261,1,1,1,MONDO_0024355,respiratory tract infectious disorder,Train: East Asian-only
PGS019262,1,1,1,MONDO_0024355,respiratory tract infectious disorder,Train: East Asian-only
PGS019263,1,1,1,MONDO_0024355,respiratory tract infectious disorder,Train: East Asian-only
PGS019264,1,1,1,MONDO_0024355,respiratory tract infectious disorder,Train: East Asian-only
PGS019265,1,1,1,MONDO_0002258,pharyngitis,Train: East Asian-only
PGS019266,1,1,1,MONDO_0002258,pharyngitis,Train: East Asian-only
PGS019267,1,1,1,MONDO_0002258,pharyngitis,Train: East Asian-only
PGS019268,1,1,1,MONDO_0002258,pharyngitis,Train: East Asian-only
PGS019269,1,1,1,MONDO_0002258,pharyngitis,Train: East Asian-only
PGS019270,1,1,1,MONDO_0006031,chronic rhinosinusitis,Train: East Asian-only
PGS019271,1,1,1,MONDO_0006031,chronic rhinosinusitis,Train: East Asian-only
PGS019272,1,1,1,MONDO_0006031,chronic rhinosinusitis,Train: East Asian-only
PGS019273,1,1,1,MONDO_0006031,chronic rhinosinusitis,Train: East Asian-only
PGS019274,1,1,1,MONDO_0006031,chronic rhinosinusitis,Train: East Asian-only
PGS019275,1,1,1,MONDO_0011786,allergic rhinitis,Train: East Asian-only
PGS019276,1,1,1,MONDO_0011786,allergic rhinitis,Train: East Asian-only
PGS019277,1,1,1,MONDO_0011786,allergic rhinitis,Train: East Asian-only
PGS019278,1,1,1,MONDO_0011786,allergic rhinitis,Train: East Asian-only
PGS019279,1,1,1,MONDO_0011786,allergic rhinitis,Train: East Asian-only
PGS019280,1,1,1,MONDO_0005249,pneumonia,Train: East Asian-only
PGS019281,1,1,1,MONDO_0005249,pneumonia,Train: East Asian-only
PGS019282,1,1,1,MONDO_0005249,pneumonia,Train: East Asian-only
PGS019283,1,1,1,MONDO_0005249,pneumonia,Train: East Asian-only
PGS019284,1,1,1,MONDO_0005249,pneumonia,Train: East Asian-only
PGS019285,1,1,1,EFO_0009759,Chronic Obstructive Asthma,Train: East Asian-only
PGS019286,1,1,1,EFO_0009759,Chronic Obstructive Asthma,Train: East Asian-only
PGS019287,1,1,1,EFO_0009759,Chronic Obstructive Asthma,Train: East Asian-only
PGS019288,1,1,1,EFO_0009759,Chronic Obstructive Asthma,Train: East Asian-only
PGS019289,1,1,1,EFO_0009759,Chronic Obstructive Asthma,Train: East Asian-only
PGS019290,1,1,1,MONDO_0003781,bronchitis,Train: East Asian-only
PGS019291,1,1,1,MONDO_0003781,bronchitis,Train: East Asian-only
PGS019292,1,1,1,MONDO_0003781,bronchitis,Train: East Asian-only
PGS019293,1,1,1,MONDO_0003781,bronchitis,Train: East Asian-only
PGS019294,1,1,1,MONDO_0003781,bronchitis,Train: East Asian-only
PGS019295,1,1,1,HP_0012735,Cough,Train: East Asian-only
PGS019296,1,1,1,HP_0012735,Cough,Train: East Asian-only
PGS019297,1,1,1,HP_0012735,Cough,Train: East Asian-only
PGS019298,1,1,1,HP_0012735,Cough,Train: East Asian-only
PGS019299,1,1,1,HP_0012735,Cough,Train: East Asian-only
PGS019300,1,1,1,MONDO_0006999,tooth disorder,Train: East Asian-only
PGS019301,1,1,1,MONDO_0006999,tooth disorder,Train: East Asian-only
PGS019302,1,1,1,MONDO_0006999,tooth disorder,Train: East Asian-only
PGS019303,1,1,1,MONDO_0006999,tooth disorder,Train: East Asian-only
PGS019304,1,1,1,MONDO_0006999,tooth disorder,Train: East Asian-only
PGS019305,1,1,1,MONDO_0002508,gingivitis,Train: East Asian-only
PGS019306,1,1,1,MONDO_0002508,gingivitis,Train: East Asian-only
PGS019307,1,1,1,MONDO_0002508,gingivitis,Train: East Asian-only
PGS019308,1,1,1,MONDO_0002508,gingivitis,Train: East Asian-only
PGS019309,1,1,1,MONDO_0002508,gingivitis,Train: East Asian-only
PGS019310,1,1,1,MONDO_0001028,acute pericementitis,Train: East Asian-only
PGS019311,1,1,1,MONDO_0001028,acute pericementitis,Train: East Asian-only
PGS019312,1,1,1,MONDO_0001028,acute pericementitis,Train: East Asian-only
PGS019313,1,1,1,MONDO_0001028,acute pericementitis,Train: East Asian-only
PGS019314,1,1,1,MONDO_0001028,acute pericementitis,Train: East Asian-only
PGS019315,1,1,1,EFO_0009468,jaw disease,Train: East Asian-only
PGS019316,1,1,1,EFO_0009468,jaw disease,Train: East Asian-only
PGS019317,1,1,1,EFO_0009468,jaw disease,Train: East Asian-only
PGS019318,1,1,1,EFO_0009468,jaw disease,Train: East Asian-only
PGS019319,1,1,1,EFO_0009468,jaw disease,Train: East Asian-only
PGS019320,1,1,1,MONDO_0005473,temporomandibular joint disorder,Train: East Asian-only
PGS019321,1,1,1,MONDO_0005473,temporomandibular joint disorder,Train: East Asian-only
PGS019322,1,1,1,MONDO_0005473,temporomandibular joint disorder,Train: East Asian-only
PGS019323,1,1,1,MONDO_0005473,temporomandibular joint disorder,Train: East Asian-only
PGS019324,1,1,1,MONDO_0005473,temporomandibular joint disorder,Train: East Asian-only
PGS019325,1,1,1,EFO_1001898,mucositis,Train: East Asian-only
PGS019326,1,1,1,EFO_1001898,mucositis,Train: East Asian-only
PGS019327,1,1,1,EFO_1001898,mucositis,Train: East Asian-only
PGS019328,1,1,1,EFO_1001898,mucositis,Train: East Asian-only
PGS019329,1,1,1,EFO_1001898,mucositis,Train: East Asian-only
PGS019330,1,1,1,HP_0004398,Peptic ulcer,Train: East Asian-only
PGS019331,1,1,1,HP_0004398,Peptic ulcer,Train: East Asian-only
PGS019332,1,1,1,HP_0004398,Peptic ulcer,Train: East Asian-only
PGS019333,1,1,1,HP_0004398,Peptic ulcer,Train: East Asian-only
PGS019334,1,1,1,HP_0004398,Peptic ulcer,Train: East Asian-only
PGS019335,1,1,1,MONDO_0005412,duodenal ulcer,Train: East Asian-only
PGS019336,1,1,1,MONDO_0005412,duodenal ulcer,Train: East Asian-only
PGS019337,1,1,1,MONDO_0005412,duodenal ulcer,Train: East Asian-only
PGS019338,1,1,1,MONDO_0005412,duodenal ulcer,Train: East Asian-only
PGS019339,1,1,1,MONDO_0005412,duodenal ulcer,Train: East Asian-only
PGS019340,1,1,1,EFO_1001866,ventral hernia,Train: East Asian-only
PGS019341,1,1,1,EFO_1001866,ventral hernia,Train: East Asian-only
PGS019342,1,1,1,EFO_1001866,ventral hernia,Train: East Asian-only
PGS019343,1,1,1,EFO_1001866,ventral hernia,Train: East Asian-only
PGS019344,1,1,1,EFO_1001866,ventral hernia,Train: East Asian-only
PGS019345,1,1,1,HP_0000023,Inguinal hernia,Train: East Asian-only
PGS019346,1,1,1,HP_0000023,Inguinal hernia,Train: East Asian-only
PGS019347,1,1,1,HP_0000023,Inguinal hernia,Train: East Asian-only
PGS019348,1,1,1,HP_0000023,Inguinal hernia,Train: East Asian-only
PGS019349,1,1,1,HP_0000023,Inguinal hernia,Train: East Asian-only
PGS019350,1,1,1,HP_0005224,Rectal abscess,Train: East Asian-only
PGS019351,1,1,1,HP_0005224,Rectal abscess,Train: East Asian-only
PGS019352,1,1,1,HP_0005224,Rectal abscess,Train: East Asian-only
PGS019353,1,1,1,HP_0005224,Rectal abscess,Train: East Asian-only
PGS019354,1,1,1,HP_0005224,Rectal abscess,Train: East Asian-only
PGS019355,1,1,1,MONDO_0006644,alcoholic liver cirrhosis,Train: East Asian-only
PGS019356,1,1,1,MONDO_0006644,alcoholic liver cirrhosis,Train: East Asian-only
PGS019357,1,1,1,MONDO_0006644,alcoholic liver cirrhosis,Train: East Asian-only
PGS019358,1,1,1,MONDO_0006644,alcoholic liver cirrhosis,Train: East Asian-only
PGS019359,1,1,1,MONDO_0006644,alcoholic liver cirrhosis,Train: East Asian-only
PGS019360,1,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: East Asian-only
PGS019361,1,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: East Asian-only
PGS019362,1,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: East Asian-only
PGS019363,1,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: East Asian-only
PGS019364,1,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: East Asian-only
PGS019365,1,1,1,MONDO_0005155,cirrhosis of liver,Train: East Asian-only
PGS019366,1,1,1,MONDO_0005155,cirrhosis of liver,Train: East Asian-only
PGS019367,1,1,1,MONDO_0005155,cirrhosis of liver,Train: East Asian-only
PGS019368,1,1,1,MONDO_0005155,cirrhosis of liver,Train: East Asian-only
PGS019369,1,1,1,MONDO_0005155,cirrhosis of liver,Train: East Asian-only
PGS019370,1,1,1,MONDO_0005154,liver disorder,Train: East Asian-only
PGS019371,1,1,1,MONDO_0005154,liver disorder,Train: East Asian-only
PGS019372,1,1,1,MONDO_0005154,liver disorder,Train: East Asian-only
PGS019373,1,1,1,MONDO_0005154,liver disorder,Train: East Asian-only
PGS019374,1,1,1,MONDO_0005154,liver disorder,Train: East Asian-only
PGS019375,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019376,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019377,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019378,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019379,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019380,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019381,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019382,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019383,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019384,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019385,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019386,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019387,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019388,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019389,1,1,1,MONDO_0012672,cholelithiasis,Train: East Asian-only
PGS019390,1,1,1,MONDO_0004868,biliary tract disorder,Train: East Asian-only
PGS019391,1,1,1,MONDO_0004868,biliary tract disorder,Train: East Asian-only
PGS019392,1,1,1,MONDO_0004868,biliary tract disorder,Train: East Asian-only
PGS019393,1,1,1,MONDO_0004868,biliary tract disorder,Train: East Asian-only
PGS019394,1,1,1,MONDO_0004868,biliary tract disorder,Train: East Asian-only
PGS019395,1,1,1,MONDO_0007642,isolated agenesis of gallbladder,Train: East Asian-only
PGS019396,1,1,1,MONDO_0007642,isolated agenesis of gallbladder,Train: East Asian-only
PGS019397,1,1,1,MONDO_0007642,isolated agenesis of gallbladder,Train: East Asian-only
PGS019398,1,1,1,MONDO_0007642,isolated agenesis of gallbladder,Train: East Asian-only
PGS019399,1,1,1,MONDO_0007642,isolated agenesis of gallbladder,Train: East Asian-only
PGS019400,1,1,1,MONDO_0002356,pancreas disorder,Train: East Asian-only
PGS019401,1,1,1,MONDO_0002356,pancreas disorder,Train: East Asian-only
PGS019402,1,1,1,MONDO_0002356,pancreas disorder,Train: East Asian-only
PGS019403,1,1,1,MONDO_0002356,pancreas disorder,Train: East Asian-only
PGS019404,1,1,1,MONDO_0002356,pancreas disorder,Train: East Asian-only
PGS019405,1,1,1,MONDO_0001166,nephritis,Train: East Asian-only
PGS019406,1,1,1,MONDO_0001166,nephritis,Train: East Asian-only
PGS019407,1,1,1,MONDO_0001166,nephritis,Train: East Asian-only
PGS019408,1,1,1,MONDO_0001166,nephritis,Train: East Asian-only
PGS019409,1,1,1,MONDO_0001166,nephritis,Train: East Asian-only
PGS019410,1,1,1,HP_0000112,Nephropathy,Train: East Asian-only
PGS019411,1,1,1,HP_0000112,Nephropathy,Train: East Asian-only
PGS019412,1,1,1,HP_0000112,Nephropathy,Train: East Asian-only
PGS019413,1,1,1,HP_0000112,Nephropathy,Train: East Asian-only
PGS019414,1,1,1,HP_0000112,Nephropathy,Train: East Asian-only
PGS019415,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019416,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019417,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019418,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019419,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019420,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019421,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019422,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019423,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019424,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019425,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019426,1,1,1,HP_0000112|MONDO_0001166,Nephropathy|nephritis,Train: East Asian-only
PGS019427,1,1,1,MONDO_0001106,kidney failure,Train: East Asian-only
PGS019428,1,1,1,MONDO_0001106,kidney failure,Train: East Asian-only
PGS019429,1,1,1,MONDO_0001106,kidney failure,Train: East Asian-only
PGS019430,1,1,1,MONDO_0001106,kidney failure,Train: East Asian-only
PGS019431,1,1,1,MONDO_0001106,kidney failure,Train: East Asian-only
PGS019432,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019433,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019434,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019435,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019436,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019437,1,1,1,EFO_0009909,stage 5 chronic kidney disease,Train: East Asian-only
PGS019438,1,1,1,EFO_0009909,stage 5 chronic kidney disease,Train: East Asian-only
PGS019439,1,1,1,EFO_0009909,stage 5 chronic kidney disease,Train: East Asian-only
PGS019440,1,1,1,EFO_0009909,stage 5 chronic kidney disease,Train: East Asian-only
PGS019441,1,1,1,EFO_0009909,stage 5 chronic kidney disease,Train: East Asian-only
PGS019442,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019443,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019444,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019445,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019446,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019447,1,1,1,MONDO_0005300,chronic kidney disease,Train: East Asian-only
PGS019448,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019449,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019450,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019451,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019452,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019453,1,1,1,EFO_0008619,Simple Cyst of Kidney,Train: East Asian-only
PGS019454,1,1,1,EFO_0008619,Simple Cyst of Kidney,Train: East Asian-only
PGS019455,1,1,1,EFO_0008619,Simple Cyst of Kidney,Train: East Asian-only
PGS019456,1,1,1,EFO_0008619,Simple Cyst of Kidney,Train: East Asian-only
PGS019457,1,1,1,EFO_0008619,Simple Cyst of Kidney,Train: East Asian-only
PGS019458,1,1,1,MONDO_0100338,urinary tract infection,Train: East Asian-only
PGS019459,1,1,1,MONDO_0100338,urinary tract infection,Train: East Asian-only
PGS019460,1,1,1,MONDO_0100338,urinary tract infection,Train: East Asian-only
PGS019461,1,1,1,MONDO_0100338,urinary tract infection,Train: East Asian-only
PGS019462,1,1,1,MONDO_0100338,urinary tract infection,Train: East Asian-only
PGS019463,1,1,1,HP_0000790,Hematuria,Train: East Asian-only
PGS019464,1,1,1,HP_0000790,Hematuria,Train: East Asian-only
PGS019465,1,1,1,HP_0000790,Hematuria,Train: East Asian-only
PGS019466,1,1,1,HP_0000790,Hematuria,Train: East Asian-only
PGS019467,1,1,1,HP_0000790,Hematuria,Train: East Asian-only
PGS019468,1,1,1,HP_0002907,Microscopic hematuria,Train: East Asian-only
PGS019469,1,1,1,HP_0002907,Microscopic hematuria,Train: East Asian-only
PGS019470,1,1,1,HP_0002907,Microscopic hematuria,Train: East Asian-only
PGS019471,1,1,1,HP_0002907,Microscopic hematuria,Train: East Asian-only
PGS019472,1,1,1,HP_0002907,Microscopic hematuria,Train: East Asian-only
PGS019473,1,1,1,OBA_0000173,urinary volume,Train: East Asian-only
PGS019474,1,1,1,OBA_0000173,urinary volume,Train: East Asian-only
PGS019475,1,1,1,OBA_0000173,urinary volume,Train: East Asian-only
PGS019476,1,1,1,OBA_0000173,urinary volume,Train: East Asian-only
PGS019477,1,1,1,OBA_0000173,urinary volume,Train: East Asian-only
PGS019478,1,1,1,OBA_0000173,urinary volume,Train: East Asian-only
PGS019479,1,1,1,OBA_2050015,kidney volume,Train: East Asian-only
PGS019480,1,1,1,OBA_2050015,kidney volume,Train: East Asian-only
PGS019481,1,1,1,OBA_2050015,kidney volume,Train: East Asian-only
PGS019482,1,1,1,OBA_2050015,kidney volume,Train: East Asian-only
PGS019483,1,1,1,OBA_2050015,kidney volume,Train: East Asian-only
PGS019484,1,1,1,OBA_2050015,kidney volume,Train: East Asian-only
PGS019485,1,1,1,MONDO_0007009,ureterolithiasis,Train: East Asian-only
PGS019486,1,1,1,MONDO_0007009,ureterolithiasis,Train: East Asian-only
PGS019487,1,1,1,MONDO_0007009,ureterolithiasis,Train: East Asian-only
PGS019488,1,1,1,MONDO_0007009,ureterolithiasis,Train: East Asian-only
PGS019489,1,1,1,MONDO_0007009,ureterolithiasis,Train: East Asian-only
PGS019490,1,1,1,MONDO_0007009,ureterolithiasis,Train: East Asian-only
PGS019491,1,1,1,MONDO_0005510,hydronephrosis,Train: East Asian-only
PGS019492,1,1,1,MONDO_0005510,hydronephrosis,Train: East Asian-only
PGS019493,1,1,1,MONDO_0005510,hydronephrosis,Train: East Asian-only
PGS019494,1,1,1,MONDO_0005510,hydronephrosis,Train: East Asian-only
PGS019495,1,1,1,MONDO_0005510,hydronephrosis,Train: East Asian-only
PGS019496,1,1,1,MONDO_0005510,hydronephrosis,Train: East Asian-only
PGS019497,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019498,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019499,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019500,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019501,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019502,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019503,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019504,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019505,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019506,1,1,1,MONDO_0002118,urinary system disorder,Train: East Asian-only
PGS019507,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019508,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019509,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019510,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019511,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019512,1,1,1,HP_0000016,Urinary retention,Train: East Asian-only
PGS019513,1,1,1,HP_0000016,Urinary retention,Train: East Asian-only
PGS019514,1,1,1,HP_0000016,Urinary retention,Train: East Asian-only
PGS019515,1,1,1,HP_0000016,Urinary retention,Train: East Asian-only
PGS019516,1,1,1,HP_0000016,Urinary retention,Train: East Asian-only
PGS019517,1,1,1,HP_0000103,Polyuria,Train: East Asian-only
PGS019518,1,1,1,HP_0000103,Polyuria,Train: East Asian-only
PGS019519,1,1,1,HP_0000103,Polyuria,Train: East Asian-only
PGS019520,1,1,1,HP_0000103,Polyuria,Train: East Asian-only
PGS019521,1,1,1,HP_0000103,Polyuria,Train: East Asian-only
PGS019522,1,1,1,MONDO_0010811,benign prostatic hyperplasia,Train: East Asian-only
PGS019523,1,1,1,MONDO_0010811,benign prostatic hyperplasia,Train: East Asian-only
PGS019524,1,1,1,MONDO_0010811,benign prostatic hyperplasia,Train: East Asian-only
PGS019525,1,1,1,MONDO_0010811,benign prostatic hyperplasia,Train: East Asian-only
PGS019526,1,1,1,MONDO_0010811,benign prostatic hyperplasia,Train: East Asian-only
PGS019527,1,1,1,MONDO_0002036,penile disorder,Train: East Asian-only
PGS019528,1,1,1,MONDO_0002036,penile disorder,Train: East Asian-only
PGS019529,1,1,1,MONDO_0002036,penile disorder,Train: East Asian-only
PGS019530,1,1,1,MONDO_0002036,penile disorder,Train: East Asian-only
PGS019531,1,1,1,MONDO_0002036,penile disorder,Train: East Asian-only
PGS019532,1,1,1,MONDO_0005219,breast fibrocystic disease,Train: East Asian-only
PGS019533,1,1,1,MONDO_0005219,breast fibrocystic disease,Train: East Asian-only
PGS019534,1,1,1,MONDO_0005219,breast fibrocystic disease,Train: East Asian-only
PGS019535,1,1,1,MONDO_0005219,breast fibrocystic disease,Train: East Asian-only
PGS019536,1,1,1,MONDO_0005219,breast fibrocystic disease,Train: East Asian-only
PGS019537,1,1,1,MONDO_0021100,breast neoplasm,Train: East Asian-only
PGS019538,1,1,1,MONDO_0021100,breast neoplasm,Train: East Asian-only
PGS019539,1,1,1,MONDO_0021100,breast neoplasm,Train: East Asian-only
PGS019540,1,1,1,MONDO_0021100,breast neoplasm,Train: East Asian-only
PGS019541,1,1,1,MONDO_0021100,breast neoplasm,Train: East Asian-only
PGS019542,1,1,1,MONDO_0002657,breast disorder,Train: East Asian-only
PGS019543,1,1,1,MONDO_0002657,breast disorder,Train: East Asian-only
PGS019544,1,1,1,MONDO_0002657,breast disorder,Train: East Asian-only
PGS019545,1,1,1,MONDO_0002657,breast disorder,Train: East Asian-only
PGS019546,1,1,1,MONDO_0002657,breast disorder,Train: East Asian-only
PGS019547,1,1,1,EFO_0003765,sign or symptom,Train: East Asian-only
PGS019548,1,1,1,EFO_0003765,sign or symptom,Train: East Asian-only
PGS019549,1,1,1,EFO_0003765,sign or symptom,Train: East Asian-only
PGS019550,1,1,1,EFO_0003765,sign or symptom,Train: East Asian-only
PGS019551,1,1,1,EFO_0003765,sign or symptom,Train: East Asian-only
PGS019552,1,1,1,MONDO_0005133,endometriosis,Train: East Asian-only
PGS019553,1,1,1,MONDO_0005133,endometriosis,Train: East Asian-only
PGS019554,1,1,1,MONDO_0005133,endometriosis,Train: East Asian-only
PGS019555,1,1,1,MONDO_0005133,endometriosis,Train: East Asian-only
PGS019556,1,1,1,MONDO_0005133,endometriosis,Train: East Asian-only
PGS019557,1,1,1,MONDO_0005558,ovarian disorder,Train: East Asian-only
PGS019558,1,1,1,MONDO_0005558,ovarian disorder,Train: East Asian-only
PGS019559,1,1,1,MONDO_0005558,ovarian disorder,Train: East Asian-only
PGS019560,1,1,1,MONDO_0005558,ovarian disorder,Train: East Asian-only
PGS019561,1,1,1,MONDO_0005558,ovarian disorder,Train: East Asian-only
PGS019562,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019563,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019564,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019565,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019566,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019567,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019568,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019569,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019570,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019571,1,1,1,MONDO_1060204,menstrual disorder,Train: East Asian-only
PGS019572,1,1,1,MONDO_0005227|MONDO_0005230,abscess|cellulitis,Train: East Asian-only
PGS019573,1,1,1,MONDO_0005227|MONDO_0005230,abscess|cellulitis,Train: East Asian-only
PGS019574,1,1,1,MONDO_0005227|MONDO_0005230,abscess|cellulitis,Train: East Asian-only
PGS019575,1,1,1,MONDO_0005227|MONDO_0005230,abscess|cellulitis,Train: East Asian-only
PGS019576,1,1,1,MONDO_0005227|MONDO_0005230,abscess|cellulitis,Train: East Asian-only
PGS019577,1,1,1,EFO_1000674|HP_0020083,carbuncle|Furuncle,Train: East Asian-only
PGS019578,1,1,1,EFO_1000674|HP_0020083,carbuncle|Furuncle,Train: East Asian-only
PGS019579,1,1,1,EFO_1000674|HP_0020083,carbuncle|Furuncle,Train: East Asian-only
PGS019580,1,1,1,EFO_1000674|HP_0020083,carbuncle|Furuncle,Train: East Asian-only
